id_telefone,Telefone,id_cliente
TEL_C03542_1,55719798129,C03542
TEL_C03542_2,55619586766,C03542
TEL_C03542_3,55719087514,C03542
TEL_C03543_1,55849417574,C03543
TEL_C03543_2,55619107103,C03543
TEL_C03543_3,55319505874,C03543
TEL_C03543_4,55319828836,C03543
TEL_C03544_1,55219592679,C03544
TEL_C03544_2,55619079144,C03544
TEL_C03544_3,55519411140,C03544
TEL_C03544_4,55819744124,C03544
TEL_C03545_1,55519260981,C03545
TEL_C03545_2,55849201687,C03545
TEL_C03546_1,55819171197,C03546
TEL_C03546_2,55219144941,C03546
TEL_C03546_3,55519647793,C03546
TEL_C03546_4,55119863645,C03546
TEL_C03547_1,55119934477,C03547
TEL_C03547_2,55819263500,C03547
TEL_C03547_3,55619877904,C03547
TEL_C03548_1,55719457585,C03548
TEL_C03548_2,55319524031,C03548
TEL_C03549_1,55119134198,C03549
TEL_C03549_2,55619571735,C03549
TEL_C03549_3,55719517622,C03549
TEL_C03550_1,55319146265,C03550
TEL_C03550_2,55819299674,C03550
TEL_C03550_3,55419089480,C03550
TEL_C03550_4,55719520853,C03550
TEL_C03551_1,55519806434,C03551
TEL_C03551_2,55319511163,C03551
TEL_C03551_3,55119191921,C03551
TEL_C03552_1,55219878118,C03552
TEL_C03552_2,55819803703,C03552
TEL_C03553_1,55819883021,C03553
TEL_C03553_2,55619869994,C03553
TEL_C03554_1,55719188101,C03554
TEL_C03554_2,55819828477,C03554
TEL_C03555_1,55419641454,C03555
TEL_C03555_2,55319558675,C03555
TEL_C03555_3,55719013188,C03555
TEL_C03556_1,55319294122,C03556
TEL_C03556_2,55619039279,C03556
TEL_C03556_3,55819284077,C03556
TEL_C03557_1,55419702925,C03557
TEL_C03557_2,55849103148,C03557
TEL_C03557_3,55819639746,C03557
TEL_C03558_1,55419517163,C03558
TEL_C03558_2,55419083532,C03558
TEL_C03559_1,55519724968,C03559
TEL_C03559_2,55519261684,C03559
TEL_C03559_3,55619109276,C03559
TEL_C03559_4,55819813003,C03559
TEL_C03560_1,55849650506,C03560
TEL_C03560_2,55849270340,C03560
TEL_C03561_1,55219837844,C03561
TEL_C03561_2,55819701643,C03561
TEL_C03562_1,55519975033,C03562
TEL_C03562_2,55119446862,C03562
TEL_C03562_3,55819573277,C03562
TEL_C03563_1,55219221112,C03563
TEL_C03563_2,55619932573,C03563
TEL_C03563_3,55849601705,C03563
TEL_C03564_1,55619350855,C03564
TEL_C03564_2,55419054829,C03564
TEL_C03564_3,55719127138,C03564
TEL_C03565_1,55419060232,C03565
TEL_C03565_2,55719036328,C03565
TEL_C03565_3,55719944604,C03565
TEL_C03565_4,55619701077,C03565
TEL_C03566_1,55619595439,C03566
TEL_C03566_2,55319664096,C03566
TEL_C03567_1,55419994739,C03567
TEL_C03567_2,55119669607,C03567
TEL_C03567_3,55419932254,C03567
TEL_C03568_1,55319169867,C03568
TEL_C03568_2,55119097440,C03568
TEL_C03569_1,55619637162,C03569
TEL_C03569_2,55419948568,C03569
TEL_C03569_3,55619410482,C03569
TEL_C03569_4,55619367897,C03569
TEL_C03570_1,55849598952,C03570
TEL_C03570_2,55819323346,C03570
TEL_C03570_3,55419594993,C03570
TEL_C03570_4,55419383048,C03570
TEL_C03571_1,55119145250,C03571
TEL_C03571_2,55849640381,C03571
TEL_C03572_1,55719292008,C03572
TEL_C03572_2,55519228451,C03572
TEL_C03573_1,55849401078,C03573
TEL_C03573_2,55619423693,C03573
TEL_C03574_1,55319140810,C03574
TEL_C03574_2,55719494583,C03574
TEL_C03575_1,55119297110,C03575
TEL_C03575_2,55849795280,C03575
TEL_C03575_3,55119556857,C03575
TEL_C03576_1,55119899053,C03576
TEL_C03576_2,55519598323,C03576
TEL_C03576_3,55219800897,C03576
TEL_C03577_1,55619213411,C03577
TEL_C03577_2,55819688249,C03577
TEL_C03577_3,55619527266,C03577
TEL_C03578_1,55719606452,C03578
TEL_C03578_2,55719340563,C03578
TEL_C03579_1,55219871354,C03579
TEL_C03579_2,55819301160,C03579
TEL_C03579_3,55619056849,C03579
TEL_C03579_4,55419225019,C03579
TEL_C03580_1,55619031725,C03580
TEL_C03580_2,55419470525,C03580
TEL_C03581_1,55419480213,C03581
TEL_C03581_2,55719822513,C03581
TEL_C03581_3,55619977961,C03581
TEL_C03581_4,55419874941,C03581
TEL_C03582_1,55419390787,C03582
TEL_C03582_2,55219053347,C03582
TEL_C03583_1,55219922589,C03583
TEL_C03583_2,55319865979,C03583
TEL_C03583_3,55719886950,C03583
TEL_C03583_4,55419482518,C03583
TEL_C03584_1,55219451129,C03584
TEL_C03584_2,55849629530,C03584
TEL_C03584_3,55849457984,C03584
TEL_C03585_1,55819090880,C03585
TEL_C03585_2,55719070358,C03585
TEL_C03585_3,55519816752,C03585
TEL_C03585_4,55619339810,C03585
TEL_C03586_1,55219102829,C03586
TEL_C03586_2,55819577400,C03586
TEL_C03586_3,55519563480,C03586
TEL_C03586_4,55419568734,C03586
TEL_C03587_1,55849170493,C03587
TEL_C03587_2,55419267568,C03587
TEL_C03588_1,55319480474,C03588
TEL_C03588_2,55849023711,C03588
TEL_C03589_1,55319581149,C03589
TEL_C03589_2,55419248886,C03589
TEL_C03589_3,55119232198,C03589
TEL_C03590_1,55119818190,C03590
TEL_C03590_2,55819808769,C03590
TEL_C03591_1,55619992745,C03591
TEL_C03591_2,55719855923,C03591
TEL_C03592_1,55819856243,C03592
TEL_C03592_2,55719503564,C03592
TEL_C03593_1,55819600355,C03593
TEL_C03593_2,55519103762,C03593
TEL_C03594_1,55319601628,C03594
TEL_C03594_2,55319023185,C03594
TEL_C03594_3,55119735775,C03594
TEL_C03595_1,55849291162,C03595
TEL_C03595_2,55119146825,C03595
TEL_C03595_3,55419942524,C03595
TEL_C03595_4,55849392048,C03595
TEL_C03596_1,55719033413,C03596
TEL_C03596_2,55619104955,C03596
TEL_C03596_3,55819505750,C03596
TEL_C03597_1,55419832287,C03597
TEL_C03597_2,55119445184,C03597
TEL_C03597_3,55319865688,C03597
TEL_C03597_4,55619743135,C03597
TEL_C03598_1,55519066355,C03598
TEL_C03598_2,55319952766,C03598
TEL_C03599_1,55319546402,C03599
TEL_C03599_2,55219144434,C03599
TEL_C03599_3,55419993318,C03599
TEL_C03599_4,55119369178,C03599
TEL_C03600_1,55419640084,C03600
TEL_C03600_2,55319040313,C03600
TEL_C03600_3,55519758398,C03600
TEL_C03601_1,55619290677,C03601
TEL_C03601_2,55319390296,C03601
TEL_C03601_3,55119171900,C03601
TEL_C03601_4,55519511530,C03601
TEL_C03602_1,55819563571,C03602
TEL_C03602_2,55319739234,C03602
TEL_C03603_1,55619737164,C03603
TEL_C03603_2,55819810388,C03603
TEL_C03603_3,55119422158,C03603
TEL_C03603_4,55519253706,C03603
TEL_C03604_1,55419730603,C03604
TEL_C03604_2,55419848112,C03604
TEL_C03605_1,55619446758,C03605
TEL_C03605_2,55319386376,C03605
TEL_C03605_3,55719756507,C03605
TEL_C03606_1,55219003374,C03606
TEL_C03606_2,55819340039,C03606
TEL_C03606_3,55419321058,C03606
TEL_C03606_4,55119733954,C03606
TEL_C03607_1,55619811789,C03607
TEL_C03607_2,55419568866,C03607
TEL_C03607_3,55419532789,C03607
TEL_C03607_4,55849531753,C03607
TEL_C03608_1,55619445280,C03608
TEL_C03608_2,55419253674,C03608
TEL_C03609_1,55619848084,C03609
TEL_C03609_2,55619764491,C03609
TEL_C03609_3,55849329183,C03609
TEL_C03609_4,55719720674,C03609
TEL_C03610_1,55619816721,C03610
TEL_C03610_2,55719305896,C03610
TEL_C03611_1,55519522921,C03611
TEL_C03611_2,55619715560,C03611
TEL_C03611_3,55219588302,C03611
TEL_C03612_1,55419313236,C03612
TEL_C03612_2,55119468250,C03612
TEL_C03612_3,55319413473,C03612
TEL_C03613_1,55849368912,C03613
TEL_C03613_2,55719928775,C03613
TEL_C03613_3,55319729961,C03613
TEL_C03614_1,55519806052,C03614
TEL_C03614_2,55419357355,C03614
TEL_C03615_1,55819965082,C03615
TEL_C03615_2,55519522574,C03615
TEL_C03615_3,55619515094,C03615
TEL_C03615_4,55319075493,C03615
TEL_C03616_1,55849816924,C03616
TEL_C03616_2,55419255199,C03616
TEL_C03616_3,55719547682,C03616
TEL_C03617_1,55319022327,C03617
TEL_C03617_2,55619349524,C03617
TEL_C03617_3,55319851787,C03617
TEL_C03618_1,55219798032,C03618
TEL_C03618_2,55849347442,C03618
TEL_C03619_1,55219024202,C03619
TEL_C03619_2,55419620080,C03619
TEL_C03619_3,55519457471,C03619
TEL_C03620_1,55849246893,C03620
TEL_C03620_2,55419134168,C03620
TEL_C03620_3,55719125897,C03620
TEL_C03621_1,55119290350,C03621
TEL_C03621_2,55519299280,C03621
TEL_C03621_3,55519264432,C03621
TEL_C03622_1,55719012888,C03622
TEL_C03622_2,55819354201,C03622
TEL_C03623_1,55319555230,C03623
TEL_C03623_2,55419515388,C03623
TEL_C03623_3,55319498948,C03623
TEL_C03623_4,55419669447,C03623
TEL_C03624_1,55619021562,C03624
TEL_C03624_2,55849983898,C03624
TEL_C03624_3,55819412072,C03624
TEL_C03625_1,55419117408,C03625
TEL_C03625_2,55419194982,C03625
TEL_C03625_3,55419810957,C03625
TEL_C03626_1,55719358824,C03626
TEL_C03626_2,55219570998,C03626
TEL_C03626_3,55719137962,C03626
TEL_C03627_1,55719475768,C03627
TEL_C03627_2,55219797306,C03627
TEL_C03628_1,55819489239,C03628
TEL_C03628_2,55519983237,C03628
TEL_C03628_3,55419299056,C03628
TEL_C03629_1,55619092492,C03629
TEL_C03629_2,55119050708,C03629
TEL_C03630_1,55619898034,C03630
TEL_C03630_2,55319582268,C03630
TEL_C03630_3,55219231617,C03630
TEL_C03631_1,55619442749,C03631
TEL_C03631_2,55819166509,C03631
TEL_C03632_1,55219428338,C03632
TEL_C03632_2,55319368267,C03632
TEL_C03633_1,55849560688,C03633
TEL_C03633_2,55319558530,C03633
TEL_C03633_3,55719657259,C03633
TEL_C03633_4,55119504746,C03633
TEL_C03634_1,55519193548,C03634
TEL_C03634_2,55819202051,C03634
TEL_C03634_3,55519472101,C03634
TEL_C03635_1,55219246110,C03635
TEL_C03635_2,55519673275,C03635
TEL_C03636_1,55119431467,C03636
TEL_C03636_2,55219674877,C03636
TEL_C03636_3,55849868417,C03636
TEL_C03637_1,55619843826,C03637
TEL_C03637_2,55719272649,C03637
TEL_C03637_3,55419499031,C03637
TEL_C03637_4,55849566598,C03637
TEL_C03638_1,55519036328,C03638
TEL_C03638_2,55119804770,C03638
TEL_C03639_1,55619421989,C03639
TEL_C03639_2,55319820469,C03639
TEL_C03639_3,55219708430,C03639
TEL_C03639_4,55849420559,C03639
TEL_C03640_1,55819464319,C03640
TEL_C03640_2,55719249121,C03640
TEL_C03641_1,55119720505,C03641
TEL_C03641_2,55319792304,C03641
TEL_C03642_1,55819791468,C03642
TEL_C03642_2,55419526603,C03642
TEL_C03643_1,55719704270,C03643
TEL_C03643_2,55849428825,C03643
TEL_C03644_1,55619068265,C03644
TEL_C03644_2,55819734441,C03644
TEL_C03644_3,55619392191,C03644
TEL_C03645_1,55219063683,C03645
TEL_C03645_2,55119632875,C03645
TEL_C03645_3,55619033272,C03645
TEL_C03645_4,55519711343,C03645
TEL_C03646_1,55319612671,C03646
TEL_C03646_2,55119323138,C03646
TEL_C03646_3,55219592763,C03646
TEL_C03646_4,55219155683,C03646
TEL_C03647_1,55719286840,C03647
TEL_C03647_2,55619677372,C03647
TEL_C03647_3,55419174126,C03647
TEL_C03647_4,55119554555,C03647
TEL_C03648_1,55719268113,C03648
TEL_C03648_2,55119461482,C03648
TEL_C03648_3,55219570412,C03648
TEL_C03648_4,55319190732,C03648
TEL_C03649_1,55119577475,C03649
TEL_C03649_2,55219319044,C03649
TEL_C03649_3,55619683742,C03649
TEL_C03649_4,55119012654,C03649
TEL_C03650_1,55849057403,C03650
TEL_C03650_2,55219862600,C03650
TEL_C03650_3,55119684041,C03650
TEL_C03650_4,55819234068,C03650
TEL_C03651_1,55819647433,C03651
TEL_C03651_2,55619168965,C03651
TEL_C03652_1,55849684529,C03652
TEL_C03652_2,55219938147,C03652
TEL_C03652_3,55849281673,C03652
TEL_C03653_1,55519748784,C03653
TEL_C03653_2,55319892946,C03653
TEL_C03654_1,55819689221,C03654
TEL_C03654_2,55719819242,C03654
TEL_C03654_3,55519520133,C03654
TEL_C03655_1,55849647826,C03655
TEL_C03655_2,55619743464,C03655
TEL_C03655_3,55419650072,C03655
TEL_C03656_1,55819339808,C03656
TEL_C03656_2,55819403300,C03656
TEL_C03656_3,55519484802,C03656
TEL_C03657_1,55219664066,C03657
TEL_C03657_2,55849928400,C03657
TEL_C03658_1,55319746530,C03658
TEL_C03658_2,55719224189,C03658
TEL_C03659_1,55519422659,C03659
TEL_C03659_2,55849823340,C03659
TEL_C03659_3,55719184367,C03659
TEL_C03659_4,55849026294,C03659
TEL_C03660_1,55119471481,C03660
TEL_C03660_2,55119568986,C03660
TEL_C03660_3,55849572093,C03660
TEL_C03660_4,55819630767,C03660
TEL_C03661_1,55119904581,C03661
TEL_C03661_2,55519998426,C03661
TEL_C03661_3,55819838081,C03661
TEL_C03661_4,55819268701,C03661
TEL_C03662_1,55419846982,C03662
TEL_C03662_2,55119118178,C03662
TEL_C03662_3,55619384094,C03662
TEL_C03663_1,55849030081,C03663
TEL_C03663_2,55719817528,C03663
TEL_C03663_3,55219577146,C03663
TEL_C03664_1,55119323580,C03664
TEL_C03664_2,55849844002,C03664
TEL_C03664_3,55219235171,C03664
TEL_C03664_4,55219564676,C03664
TEL_C03665_1,55419080829,C03665
TEL_C03665_2,55119030514,C03665
TEL_C03665_3,55719517632,C03665
TEL_C03666_1,55219515844,C03666
TEL_C03666_2,55119373503,C03666
TEL_C03667_1,55319046924,C03667
TEL_C03667_2,55719099881,C03667
TEL_C03667_3,55319699474,C03667
TEL_C03667_4,55419540481,C03667
TEL_C03668_1,55119181471,C03668
TEL_C03668_2,55219533335,C03668
TEL_C03668_3,55519577080,C03668
TEL_C03668_4,55819448200,C03668
TEL_C03669_1,55319839372,C03669
TEL_C03669_2,55519009548,C03669
TEL_C03670_1,55819252340,C03670
TEL_C03670_2,55219722861,C03670
TEL_C03671_1,55319510550,C03671
TEL_C03671_2,55119786175,C03671
TEL_C03672_1,55819857332,C03672
TEL_C03672_2,55619196531,C03672
TEL_C03672_3,55619529978,C03672
TEL_C03672_4,55419926582,C03672
TEL_C03673_1,55849792210,C03673
TEL_C03673_2,55619735243,C03673
TEL_C03674_1,55519708039,C03674
TEL_C03674_2,55519380056,C03674
TEL_C03674_3,55719008753,C03674
TEL_C03674_4,55719908884,C03674
TEL_C03675_1,55719661367,C03675
TEL_C03675_2,55719030437,C03675
TEL_C03675_3,55519395526,C03675
TEL_C03676_1,55619582687,C03676
TEL_C03676_2,55519141177,C03676
TEL_C03676_3,55219775701,C03676
TEL_C03677_1,55219253878,C03677
TEL_C03677_2,55519031956,C03677
TEL_C03678_1,55819230486,C03678
TEL_C03678_2,55419230411,C03678
TEL_C03678_3,55219157929,C03678
TEL_C03679_1,55119212288,C03679
TEL_C03679_2,55849609402,C03679
TEL_C03680_1,55219186093,C03680
TEL_C03680_2,55849341146,C03680
TEL_C03680_3,55319773552,C03680
TEL_C03681_1,55719866692,C03681
TEL_C03681_2,55219058994,C03681
TEL_C03681_3,55849822863,C03681
TEL_C03682_1,55319743216,C03682
TEL_C03682_2,55519053312,C03682
TEL_C03683_1,55219209419,C03683
TEL_C03683_2,55819878020,C03683
TEL_C03683_3,55519511782,C03683
TEL_C03684_1,55519938071,C03684
TEL_C03684_2,55849467864,C03684
TEL_C03684_3,55219363234,C03684
TEL_C03684_4,55719024047,C03684
TEL_C03685_1,55219666183,C03685
TEL_C03685_2,55419027536,C03685
TEL_C03685_3,55619024410,C03685
TEL_C03686_1,55719488738,C03686
TEL_C03686_2,55619600576,C03686
TEL_C03687_1,55319339037,C03687
TEL_C03687_2,55719203047,C03687
TEL_C03687_3,55849224316,C03687
TEL_C03687_4,55719460631,C03687
TEL_C03688_1,55219778758,C03688
TEL_C03688_2,55619526059,C03688
TEL_C03688_3,55819048873,C03688
TEL_C03689_1,55219683679,C03689
TEL_C03689_2,55319742852,C03689
TEL_C03689_3,55619594006,C03689
TEL_C03689_4,55319674327,C03689
TEL_C03690_1,55419501762,C03690
TEL_C03690_2,55849628281,C03690
TEL_C03691_1,55119307104,C03691
TEL_C03691_2,55819137217,C03691
TEL_C03692_1,55519468172,C03692
TEL_C03692_2,55849201897,C03692
TEL_C03693_1,55819638897,C03693
TEL_C03693_2,55849379073,C03693
TEL_C03693_3,55619514226,C03693
TEL_C03693_4,55849592880,C03693
TEL_C03694_1,55819318771,C03694
TEL_C03694_2,55719333960,C03694
TEL_C03695_1,55519589675,C03695
TEL_C03695_2,55219657632,C03695
TEL_C03696_1,55319766512,C03696
TEL_C03696_2,55619277866,C03696
TEL_C03696_3,55619658761,C03696
TEL_C03696_4,55319260214,C03696
TEL_C03697_1,55619936503,C03697
TEL_C03697_2,55219221868,C03697
TEL_C03697_3,55619660401,C03697
TEL_C03697_4,55419997899,C03697
TEL_C03698_1,55849146945,C03698
TEL_C03698_2,55319679696,C03698
TEL_C03698_3,55519173870,C03698
TEL_C03698_4,55419208743,C03698
TEL_C03699_1,55619601306,C03699
TEL_C03699_2,55849144147,C03699
TEL_C03699_3,55119831882,C03699
TEL_C03699_4,55719546299,C03699
TEL_C03700_1,55719666348,C03700
TEL_C03700_2,55849846501,C03700
TEL_C03700_3,55619289110,C03700
TEL_C03701_1,55219947699,C03701
TEL_C03701_2,55719996164,C03701
TEL_C03701_3,55119543482,C03701
TEL_C03701_4,55849615083,C03701
TEL_C03702_1,55719630510,C03702
TEL_C03702_2,55819106916,C03702
TEL_C03703_1,55849944842,C03703
TEL_C03703_2,55819545382,C03703
TEL_C03703_3,55219238219,C03703
TEL_C03704_1,55319750730,C03704
TEL_C03704_2,55519276935,C03704
TEL_C03704_3,55119646360,C03704
TEL_C03704_4,55119068869,C03704
TEL_C03705_1,55719613134,C03705
TEL_C03705_2,55319933610,C03705
TEL_C03706_1,55719621504,C03706
TEL_C03706_2,55319606222,C03706
TEL_C03706_3,55319213045,C03706
TEL_C03707_1,55419918515,C03707
TEL_C03707_2,55119693891,C03707
TEL_C03708_1,55219577515,C03708
TEL_C03708_2,55849172177,C03708
TEL_C03708_3,55849119159,C03708
TEL_C03709_1,55419304881,C03709
TEL_C03709_2,55849897731,C03709
TEL_C03709_3,55719514519,C03709
TEL_C03710_1,55419580947,C03710
TEL_C03710_2,55519573240,C03710
TEL_C03710_3,55819173238,C03710
TEL_C03710_4,55419155865,C03710
TEL_C03711_1,55849338137,C03711
TEL_C03711_2,55519156167,C03711
TEL_C03711_3,55619904239,C03711
TEL_C03711_4,55849831808,C03711
TEL_C03712_1,55849093167,C03712
TEL_C03712_2,55819641170,C03712
TEL_C03713_1,55419218359,C03713
TEL_C03713_2,55849258201,C03713
TEL_C03713_3,55819826257,C03713
TEL_C03714_1,55319262149,C03714
TEL_C03714_2,55119199790,C03714
TEL_C03714_3,55619816293,C03714
TEL_C03714_4,55119059051,C03714
TEL_C03715_1,55219654650,C03715
TEL_C03715_2,55819046935,C03715
TEL_C03715_3,55519225865,C03715
TEL_C03715_4,55219779623,C03715
TEL_C03716_1,55849681669,C03716
TEL_C03716_2,55319913301,C03716
TEL_C03716_3,55619346995,C03716
TEL_C03717_1,55319601151,C03717
TEL_C03717_2,55619352121,C03717
TEL_C03717_3,55619177698,C03717
TEL_C03717_4,55849041103,C03717
TEL_C03718_1,55419636239,C03718
TEL_C03718_2,55419459436,C03718
TEL_C03718_3,55119155334,C03718
TEL_C03719_1,55819718299,C03719
TEL_C03719_2,55719300679,C03719
TEL_C03719_3,55219304529,C03719
TEL_C03719_4,55719464723,C03719
TEL_C03720_1,55819906225,C03720
TEL_C03720_2,55219257350,C03720
TEL_C03720_3,55719305568,C03720
TEL_C03720_4,55319013606,C03720
TEL_C03721_1,55519115112,C03721
TEL_C03721_2,55819236657,C03721
TEL_C03721_3,55619774129,C03721
TEL_C03722_1,55319008552,C03722
TEL_C03722_2,55819786169,C03722
TEL_C03722_3,55319900272,C03722
TEL_C03723_1,55119504185,C03723
TEL_C03723_2,55119025066,C03723
TEL_C03723_3,55719777729,C03723
TEL_C03723_4,55819372946,C03723
TEL_C03724_1,55619956551,C03724
TEL_C03724_2,55119313553,C03724
TEL_C03724_3,55849803731,C03724
TEL_C03725_1,55119492515,C03725
TEL_C03725_2,55119185865,C03725
TEL_C03725_3,55219576215,C03725
TEL_C03726_1,55419703769,C03726
TEL_C03726_2,55619179624,C03726
TEL_C03726_3,55319680030,C03726
TEL_C03726_4,55219876106,C03726
TEL_C03727_1,55849010096,C03727
TEL_C03727_2,55219912789,C03727
TEL_C03727_3,55849599226,C03727
TEL_C03727_4,55219098460,C03727
TEL_C03728_1,55849438894,C03728
TEL_C03728_2,55519923146,C03728
TEL_C03729_1,55419074565,C03729
TEL_C03729_2,55849271868,C03729
TEL_C03729_3,55719170869,C03729
TEL_C03729_4,55519803114,C03729
TEL_C03730_1,55719035906,C03730
TEL_C03730_2,55819739785,C03730
TEL_C03730_3,55519278740,C03730
TEL_C03731_1,55219459812,C03731
TEL_C03731_2,55419754619,C03731
TEL_C03731_3,55219425039,C03731
TEL_C03732_1,55419271473,C03732
TEL_C03732_2,55849316345,C03732
TEL_C03732_3,55819594349,C03732
TEL_C03733_1,55819261396,C03733
TEL_C03733_2,55419244954,C03733
TEL_C03733_3,55519933906,C03733
TEL_C03733_4,55119596667,C03733
TEL_C03734_1,55719140132,C03734
TEL_C03734_2,55849853537,C03734
TEL_C03735_1,55319958844,C03735
TEL_C03735_2,55819923578,C03735
TEL_C03735_3,55619034393,C03735
TEL_C03735_4,55719228538,C03735
TEL_C03736_1,55319896139,C03736
TEL_C03736_2,55219204971,C03736
TEL_C03736_3,55319182243,C03736
TEL_C03737_1,55219434358,C03737
TEL_C03737_2,55419862437,C03737
TEL_C03737_3,55619017383,C03737
TEL_C03738_1,55319287985,C03738
TEL_C03738_2,55819549385,C03738
TEL_C03738_3,55819455477,C03738
TEL_C03739_1,55619668575,C03739
TEL_C03739_2,55319188875,C03739
TEL_C03740_1,55819086247,C03740
TEL_C03740_2,55819101039,C03740
TEL_C03740_3,55519003804,C03740
TEL_C03741_1,55119768025,C03741
TEL_C03741_2,55119634917,C03741
TEL_C03741_3,55319537834,C03741
TEL_C03742_1,55519928805,C03742
TEL_C03742_2,55319192058,C03742
TEL_C03742_3,55849005071,C03742
TEL_C03742_4,55219681289,C03742
TEL_C03743_1,55419196913,C03743
TEL_C03743_2,55619534719,C03743
TEL_C03744_1,55619957232,C03744
TEL_C03744_2,55849275245,C03744
TEL_C03744_3,55319947081,C03744
TEL_C03744_4,55319915653,C03744
TEL_C03745_1,55219754484,C03745
TEL_C03745_2,55849477409,C03745
TEL_C03745_3,55819176360,C03745
TEL_C03746_1,55419207233,C03746
TEL_C03746_2,55419375029,C03746
TEL_C03746_3,55219183949,C03746
TEL_C03746_4,55319241788,C03746
TEL_C03747_1,55519261754,C03747
TEL_C03747_2,55819259060,C03747
TEL_C03747_3,55519954169,C03747
TEL_C03748_1,55819025876,C03748
TEL_C03748_2,55849513867,C03748
TEL_C03748_3,55849142723,C03748
TEL_C03749_1,55219250864,C03749
TEL_C03749_2,55849946623,C03749
TEL_C03750_1,55319811006,C03750
TEL_C03750_2,55719723514,C03750
TEL_C03751_1,55119696185,C03751
TEL_C03751_2,55819595702,C03751
TEL_C03751_3,55519767894,C03751
TEL_C03752_1,55619660811,C03752
TEL_C03752_2,55319033602,C03752
TEL_C03752_3,55219699945,C03752
TEL_C03752_4,55419283657,C03752
TEL_C03753_1,55219449972,C03753
TEL_C03753_2,55219795582,C03753
TEL_C03753_3,55419418874,C03753
TEL_C03754_1,55519902459,C03754
TEL_C03754_2,55119538776,C03754
TEL_C03754_3,55849919526,C03754
TEL_C03754_4,55819429346,C03754
TEL_C03755_1,55819306322,C03755
TEL_C03755_2,55719559083,C03755
TEL_C03755_3,55619222633,C03755
TEL_C03755_4,55819533446,C03755
TEL_C03756_1,55319896867,C03756
TEL_C03756_2,55419657147,C03756
TEL_C03757_1,55719928916,C03757
TEL_C03757_2,55719718387,C03757
TEL_C03757_3,55419511496,C03757
TEL_C03757_4,55849859608,C03757
TEL_C03758_1,55619496896,C03758
TEL_C03758_2,55819903193,C03758
TEL_C03758_3,55219723150,C03758
TEL_C03758_4,55319045964,C03758
TEL_C03759_1,55119160873,C03759
TEL_C03759_2,55519034634,C03759
TEL_C03759_3,55849839573,C03759
TEL_C03760_1,55119520223,C03760
TEL_C03760_2,55319168175,C03760
TEL_C03761_1,55119104468,C03761
TEL_C03761_2,55119033118,C03761
TEL_C03762_1,55849895222,C03762
TEL_C03762_2,55819346029,C03762
TEL_C03763_1,55619400271,C03763
TEL_C03763_2,55719941019,C03763
TEL_C03763_3,55819737324,C03763
TEL_C03763_4,55119659508,C03763
TEL_C03764_1,55619255399,C03764
TEL_C03764_2,55849455276,C03764
TEL_C03765_1,55219830239,C03765
TEL_C03765_2,55849455128,C03765
TEL_C03765_3,55219052271,C03765
TEL_C03765_4,55819232040,C03765
TEL_C03766_1,55619018633,C03766
