id_cliente,DataNascimento,CPF,Nome,Email,Rua,Bairro,Cidade,Estado,CEP,funcional
C01753,1958-11-01,26483197519,Sr. Rafael da Cunha,da-luzmaria-fernanda@oliveira.com,Pátio Esther Novaes,Ademar Maldonado,Sales,RS,47451913,F0023
C01754,1982-12-12,14027638913,Vitor Nunes,larissa33@novaes.com,Distrito de Nunes,Santa Efigênia,Costa da Mata,SC,23514511,F0083
C01755,1994-02-02,09736581420,Pedro Henrique Cardoso,pedro-miguel38@hotmail.com,Recanto Aragão,Santa Terezinha,Santos Alegre,PR,19987723,F0023
C01756,1997-03-24,92183450797,Elisa Costela,santosmaria@rodrigues.com,Núcleo Pires,Palmeiras,Pinto,RS,31777506,F0071
C01757,2002-10-22,15379406270,Miguel Oliveira,maria-fernanda28@cavalcanti.net,Largo Maria Vitória Fernandes,Santa Sofia,Vieira,SP,19720249,F0051
C01758,1996-04-01,83297451637,Nathan Almeida,hgoncalves@martins.br,Estação Rocha,São Benedito,Pereira do Amparo,BA,47452133,F0087
C01759,1962-10-26,51874206902,Eduarda Teixeira,hduarte@gmail.com,Via de Sales,Lajedo,Campos das Pedras,BA,60455633,F0054
C01760,1962-06-29,74891063548,Davi Lucas Araújo,lauravieira@uol.com.br,Rua de Azevedo,Confisco,da Costa de Cardoso,BA,83143266,F0052
C01761,2006-08-26,81526974002,Clara Costela,laviniagoncalves@hotmail.com,Estrada Maria Fernanda Fogaça,Alto Caiçaras,da Cunha,BA,36234747,F0020
C01762,1990-03-21,62789405158,Noah Ferreira,mourayasmin@ig.com.br,Vale Pedro Lucas Barros,Mineirão,Ramos,CE,78155382,F0061
C01763,1988-04-15,87605932103,Davi Lucca Teixeira,brunoda-mata@vieira.br,Residencial Nogueira,São Jorge 1ª Seção,Pires de Minas,DF,97992282,F0054
C01764,2000-12-13,04269187387,Kaique Oliveira,gabriellyjesus@ig.com.br,Residencial de da Costa,São Bernardo,Viana de Goiás,PE,95931343,F0010
C01765,1977-03-01,29360457116,Noah Pires,pedro-henriqueda-rocha@fernandes.br,Jardim de Caldeira,Nova Pampulha,Peixoto,DF,17532566,F0047
C01766,1963-09-03,10628734590,Esther Nascimento,arezende@hotmail.com,Parque Rezende,Itaipu,Azevedo,RS,18242962,F0013
C01767,1999-10-23,27159046307,Luana Alves,brunosouza@farias.org,Chácara Barbosa,Lagoa,Souza da Prata,PR,82747966,F0029
C01768,1993-01-27,50263841960,Sra. Sarah Gomes,joao-felipe64@nascimento.br,Esplanada Ribeiro,São Marcos,Monteiro das Flores,RJ,54650641,F0038
C01769,1988-11-30,76142059876,Henrique Pires,jda-cruz@ig.com.br,Setor de da Rosa,Vila Sesc,Cardoso da Mata,RJ,89513220,F0034
C01770,1972-05-03,58320649170,Daniel da Mota,teixeirarebeca@yahoo.com.br,Parque de Lima,Pindura Saia,Correia,RS,84787136,F0047
C01771,1991-08-03,43591802760,Bryan Silva,joao73@uol.com.br,Estação Melissa Cavalcanti,Lagoinha Leblon,Fogaça,BA,86492042,F0003
C01772,1977-06-14,32451689773,Sr. Enzo Gabriel da Paz,ana-vitoria81@pereira.org,Área Caldeira,Vila Primeiro De Maio,Martins,DF,69414745,F0030
C01773,1959-08-20,85420769158,Elisa Silva,cavalcantiraquel@oliveira.com,Praia da Mata,Jardim Felicidade,Cavalcanti,BA,56234688,F0095
C01774,1965-04-25,84012637517,Ian Fogaça,benicio31@mendes.com,Estrada Bernardo Lima,Flavio De Oliveira,Lima da Serra,SC,46428710,F0074
C01775,1985-03-10,90762514876,Rodrigo Vieira,ymendes@yahoo.com.br,Área Sales,Bonfim,Lopes,BA,92935278,F0082
C01776,1963-10-07,95368412070,Sra. Juliana Melo,lopeskamilly@da.br,Recanto de Monteiro,Alto Vera Cruz,da Costa,PE,09483016,F0025
C01777,1969-09-17,30217865968,Sofia da Cruz,enzonunes@gmail.com,Fazenda Farias,Vila Batik,Rodrigues do Oeste,PR,79858215,F0043
C01778,1963-10-22,98246015389,Alana da Mata,benjaminsantos@sales.br,Alameda de Gomes,Novo Glória,Jesus da Serra,CE,46284987,F0055
C01779,1999-04-26,23147608913,Bryan Gomes,lucas-gabrielda-costa@uol.com.br,Vereda de Santos,Vila Do Pombal,Alves,CE,34539212,F0087
C01780,1954-01-03,56934720199,Otávio Sales,da-cruzbeatriz@hotmail.com,Área Davi Pereira,Bernadete,Araújo,MG,86063844,F0061
C01781,1976-06-27,04129573888,Daniel Nunes,pedro-lucasalves@yahoo.com.br,Estrada Ana Carolina Gomes,Cdi Jatoba,Costela da Prata,SP,50626871,F0044
C01782,1983-12-08,60432817590,Kamilly Costa,alice98@da.net,Loteamento Cecília Pereira,Havaí,Pereira do Amparo,PR,54497365,F0025
C01783,1967-04-29,30162845960,Nicole da Conceição,lucas-gabriel25@lima.com,Vila Viana,Universo,Duarte,DF,71837668,F0038
C01784,1974-05-05,26395847155,Laura Pires,mmoura@ig.com.br,Esplanada Stella Moura,Prado,Pereira,BA,51433834,F0042
C01785,1978-01-26,63782490592,Luna Nogueira,arthurribeiro@yahoo.com.br,Praça de Porto,Olaria,da Conceição,BA,23501564,F0069
C01786,1976-07-04,41503768244,Sr. Levi Castro,amandalima@ig.com.br,Residencial de Gomes,São Lucas,Farias do Amparo,RJ,50307796,F0053
C01787,1961-07-02,13865240933,Pedro Miguel Lima,oliveiramilena@melo.net,Quadra Beatriz Rodrigues,Vila Real 2ª Seção,da Paz,RS,20989042,F0019
C01788,1950-04-19,24093678529,Fernanda Nogueira,pda-luz@ig.com.br,Núcleo Melo,Barão Homem De Melo 1ª Seção,Farias,SP,78827474,F0077
C01789,1973-06-02,01632475871,Juan da Luz,aliciafreitas@gmail.com,Campo Cardoso,Jardim Montanhês,Barros do Norte,PR,35819296,F0086
C01790,1964-06-10,98650724329,Dr. Davi Lucca Lima,ujesus@santos.com,Setor Stella Costa,Vila Barragem Santa Lúcia,Araújo Paulista,SP,93730804,F0007
C01791,1994-01-22,42137056925,Raquel Aragão,rferreira@cunha.net,Recanto de Costa,Campo Alegre,Rezende da Serra,RS,13562796,F0069
C01792,1953-08-20,23154960805,João Pedro Campos,umoreira@lima.com,Setor Aragão,Nova Esperança,Araújo da Serra,PE,90988608,F0054
C01793,1993-08-30,03867495238,Calebe da Conceição,apeixoto@cavalcanti.br,Recanto Novaes,Teixeira Dias,Teixeira,PR,42318177,F0095
C01794,1954-05-01,80463172507,Natália Pereira,novaesluiz-otavio@barbosa.com,Quadra Luigi Melo,Nossa Senhora De Fátima,Dias,CE,06035050,F0055
C01795,1979-07-18,90813456215,Stephany da Rosa,luiz-felipe33@ig.com.br,Estação Ana Júlia Souza,Lagoa,Silva do Norte,PR,32119037,F0027
C01796,1997-04-02,48019236589,Dr. Benício Castro,otavio70@alves.br,Viela João Lucas Cardoso,Vila Nova,Cavalcanti,RJ,41796594,F0096
C01797,2004-10-14,25619873021,Maria Luiza Aragão,cunhabernardo@das.com,Estação Barros,Castelo,Farias de Castro,CE,49302054,F0002
C01798,1957-05-30,96051274316,Alícia da Rosa,carlos-eduardo45@uol.com.br,Vale de Moura,Santa Rita,Correia de Lima,RS,64018440,F0019
C01799,1990-02-27,51278493646,Dr. Luiz Felipe da Rosa,julianamoreira@bol.com.br,Trecho Diego Monteiro,Bom Jesus,Moreira,CE,52235072,F0032
C01800,1954-09-01,60375481290,Gabrielly da Luz,kamillyvieira@da.com,Vila de Cavalcanti,Vila Puc,Silva das Pedras,PE,83172219,F0079
C01801,1959-09-18,69508712368,Davi Lucas Cunha,samuel02@ramos.br,Loteamento Ana Laura Novaes,Liberdade,da Paz,PR,68105680,F0078
C01802,1967-12-29,21637054807,Lucas Gabriel Viana,brenda72@gmail.com,Travessa Maitê Correia,Vila Petropolis,Nunes,PE,46787685,F0093
C01803,1959-10-06,86391750203,Beatriz Castro,cavalcanticamila@hotmail.com,Largo Bruna Fogaça,Jonas Veiga,Pereira,MG,35263545,F0069
C01804,1960-06-17,94381657209,Agatha da Conceição,enzocostela@ig.com.br,Feira Vitória Moura,Cachoeirinha,Costela,SC,72133329,F0068
C01805,1977-11-07,48520361790,Carlos Eduardo Viana,ymonteiro@hotmail.com,Rodovia das Neves,Vila Fumec,da Rocha,BA,41514993,F0038
C01806,1979-04-24,40137869584,Laura Ferreira,miguelda-luz@hotmail.com,Largo de Pires,São Jorge 2ª Seção,Martins,MG,64301609,F0032
C01807,1959-12-12,73260914552,João Vitor da Paz,juliajesus@gmail.com,Esplanada da Costa,Conjunto Celso Machado,Rezende do Campo,PE,13044451,F0056
C01808,2003-01-09,26189374069,Elisa Gomes,dda-conceicao@cavalcanti.com,Viela Agatha Cardoso,Vila Jardim Leblon,Rezende da Prata,PR,24282235,F0081
C01809,2006-07-19,51930472897,Sra. Stella Fogaça,almeidalucas-gabriel@caldeira.net,Pátio Isis das Neves,Tiradentes,Monteiro Paulista,DF,53553295,F0072
C01810,1952-12-21,16437980575,Enrico Freitas,ecavalcanti@santos.com,Loteamento Melo,Vila Inestan,da Luz,SP,47340484,F0095
C01811,1995-12-23,04231879532,Srta. Fernanda Moura,marinapereira@cavalcanti.net,Fazenda Nunes,Novo Glória,Silveira do Oeste,SP,08016529,F0015
C01812,1986-02-28,94723150625,Kevin Teixeira,ncardoso@bol.com.br,Feira Gabrielly da Cunha,Olaria,Dias,PE,56790702,F0086
C01813,2001-06-19,47312908640,Sophia Almeida,daniloaragao@hotmail.com,Morro Lopes,Vila Suzana Primeira Seção,Rocha,RS,09370909,F0056
C01814,2001-07-10,32816507408,Isaac Pereira,vianaenzo-gabriel@alves.com,Feira Maria Vitória Gomes,São Vicente,Lima das Flores,MG,23170874,F0084
C01815,1997-03-09,75846213928,Sr. Alexandre Oliveira,danilo37@uol.com.br,Travessa de Costa,Outro,da Mata da Mata,SC,74126901,F0041
C01816,1971-12-09,89506243700,Sr. Davi Luiz Fernandes,cardosopietra@da.com,Loteamento Alexia Jesus,Dom Joaquim,Azevedo do Sul,PR,96868215,F0030
C01817,1993-02-23,14705638271,Maria Julia Barbosa,kramos@hotmail.com,Ladeira Silveira,Conjunto Lagoa,Castro das Pedras,MG,09984571,F0086
C01818,1967-07-03,97561482337,Yasmin Castro,da-conceicaokevin@gmail.com,Lago Davi Lucca Viana,Boa Esperança,Cunha,PR,94100261,F0086
C01819,1950-09-26,73619240507,Alice Cardoso,hbarbosa@hotmail.com,Loteamento Moraes,Vila Suzana Primeira Seção,Rezende de Goiás,BA,17852396,F0086
C01820,1985-06-12,76835419237,Fernanda Fernandes,limaana@uol.com.br,Estação Santos,Vila Betânia,Pinto do Sul,PE,11734251,F0044
C01821,1983-07-12,34257896191,Sophie da Cunha,correiamaria-clara@da.br,Morro de Barros,Flavio Marques Lisboa,Dias da Praia,RJ,17145863,F0028
C01822,1987-12-02,80369715268,Camila Viana,silvacamila@hotmail.com,Favela de Nascimento,Vista Alegre,Azevedo,CE,88600057,F0009
C01823,1960-07-29,49683501206,Ana Julia Dias,marcelocardoso@aragao.net,Ladeira de Correia,Santa Tereza,da Luz,BA,25953544,F0092
C01824,1958-08-12,01746385901,Bianca Dias,dsilveira@fogaca.com,Parque Araújo,Braúnas,Pereira,PE,37520068,F0003
C01825,1984-07-07,15946702343,Henrique Viana,brunasilva@nogueira.br,Travessa Maria das Neves,Dom Silverio,Pereira,PE,16714303,F0052
C01826,1985-10-26,14072895350,Beatriz Melo,pintomiguel@bol.com.br,Largo Ramos,Olaria,Campos,PE,59869137,F0029
C01827,2004-08-22,16728354964,Ana Beatriz Dias,azevedomaite@yahoo.com.br,Viaduto Eduardo da Rosa,Paquetá,Moraes de Viana,PE,63152186,F0034
C01828,2001-02-08,24953186060,Isadora Costa,alicerodrigues@ferreira.br,Passarela Jesus,Jaqueline,Araújo,RJ,10930967,F0016
C01829,1998-11-22,10653892721,Rafaela da Paz,maria-fernanda68@gmail.com,Distrito Samuel Lima,Gutierrez,Silveira de Araújo,SC,13394381,F0010
C01830,1999-07-17,72805419685,Yago Peixoto,rodrigo86@da.org,Chácara Campos,Renascença,Ferreira,CE,46649465,F0062
C01831,1991-03-15,45186032735,Theo Nascimento,ocostela@costela.br,Alameda da Rosa,Vitoria Da Conquista,Monteiro de Teixeira,CE,45686240,F0074
C01832,2000-02-04,25763489128,Júlia da Paz,ana-beatrizda-luz@ig.com.br,Fazenda de Pinto,Biquinhas,Ribeiro das Flores,RJ,67506955,F0038
C01833,1964-01-10,57308429610,Beatriz Duarte,diegoda-paz@gmail.com,Conjunto de Costa,Confisco,Martins de Farias,MG,59367613,F0085
C01834,1962-08-23,29618473546,Igor Ferreira,osantos@hotmail.com,Lago de Gomes,Oeste,Pires das Pedras,DF,22730555,F0032
C01835,1996-08-19,76259813473,Dr. Augusto Souza,luanarezende@freitas.br,Parque Fernanda da Rosa,Planalto,Carvalho de Moraes,MG,25053710,F0064
C01836,1953-06-05,83590671203,Sr. Murilo Mendes,razevedo@fogaca.com,Travessa Dias,Boa União 1ª Seção,Melo,PR,57513908,F0018
C01837,1962-10-23,02749516307,Ana Laura Barros,ribeiroana-carolina@hotmail.com,Setor Evelyn Aragão,Piraja,da Rocha,SP,51627043,F0037
C01838,1988-11-27,06943175866,Erick das Neves,cpires@hotmail.com,Residencial de Freitas,Ouro Preto,Silveira,DF,99637959,F0062
C01839,1987-03-27,23569174891,Camila Moreira,barbosaluiz-henrique@vieira.org,Estação Nogueira,Santa Rita,Costa Alegre,BA,26165515,F0023
C01840,1982-03-28,39512780640,Luana Peixoto,davi-luccapires@da.com,Rodovia Almeida,Conjunto Capitão Eduardo,Santos,RJ,30096640,F0049
C01841,1950-08-22,83970426103,Emilly Almeida,helenacunha@gmail.com,Ladeira de Freitas,Ermelinda,Ribeiro,DF,00774461,F0097
C01842,1959-08-09,62183945737,Sra. Isabella Pereira,omoreira@moraes.com,Alameda João Miguel Lopes,Tupi A,Duarte,SC,33331797,F0009
C01843,2005-06-06,86194053224,Pietro Souza,carolinacardoso@bol.com.br,Núcleo Murilo Costa,João Alfredo,Azevedo,CE,05903807,F0006
C01844,2000-01-28,97038456148,Rafaela Fogaça,mmelo@uol.com.br,Parque Felipe Lopes,Camponesa 2ª Seção,Ferreira,BA,87561768,F0091
C01845,1992-06-17,59076432180,Julia Campos,daniela27@uol.com.br,Quadra de Azevedo,Buritis,Costela do Galho,RJ,89701939,F0041
C01846,1993-04-03,30472568108,Isadora Almeida,clarice10@uol.com.br,Residencial Maria Araújo,Vila Califórnia,das Neves de Monteiro,RJ,24299235,F0012
C01847,1970-10-13,78169042585,Mirella Rocha,pnovaes@hotmail.com,Chácara Nathan Jesus,Heliopolis,Jesus,RJ,43336848,F0068
C01848,1976-02-18,71865240958,Leonardo Ramos,pcampos@porto.br,Quadra Lavínia Melo,Pirineus,Castro do Oeste,RJ,71144185,F0042
C01849,1976-05-06,20514863951,Srta. Júlia Ribeiro,tjesus@ferreira.br,Via Emanuella Pinto,Santa Inês,Barbosa Alegre,PE,30586464,F0042
C01850,1986-05-20,37025486965,Vitor Gabriel Monteiro,enzo-gabrielcorreia@ferreira.br,Passarela Bryan Ramos,Conjunto Bonsucesso,Costa do Amparo,PR,70558582,F0059
C01851,1961-10-05,71835296068,Lorenzo Viana,pedro-lucas63@nogueira.com,Via de Santos,Lajedo,Lima,MG,51764346,F0072
C01852,1992-01-18,58960243124,Kamilly Viana,bianca12@campos.com,Distrito de Barros,Vila Puc,Gonçalves,PR,93469807,F0024
C01853,1961-02-02,73581024950,Thales Correia,barbaragomes@bol.com.br,Aeroporto Fernandes,Conjunto Providencia,Santos,SP,46036886,F0042
C01854,1991-11-01,70283946113,Raul Nascimento,vcardoso@melo.br,Travessa Miguel Almeida,Embaúbas,Fernandes,RS,61441643,F0036
C01855,1988-07-25,54196203752,Henrique da Conceição,sophia95@teixeira.com,Quadra Eduardo Cavalcanti,Satelite,Moreira de Martins,CE,52952311,F0087
C01856,1988-02-03,93702165886,Diego Freitas,barbara45@ig.com.br,Estrada de da Mota,Fazendinha,Nunes de Duarte,DF,25349978,F0094
C01857,1974-12-12,25170983441,Luiz Fernando Lima,daniela87@hotmail.com,Vila da Cruz,Vila Ouro Minas,Moura,DF,55677315,F0043
C01858,1967-02-10,79025138659,Dr. Enrico Azevedo,cavalcantivitor-hugo@gmail.com,Campo Dias,Ademar Maldonado,Cunha do Galho,DF,48837339,F0028
C01859,1991-07-01,74208965347,Sophie Oliveira,jcardoso@silva.br,Área de Gonçalves,Vila Santo Antônio,das Neves,SP,54273083,F0052
C01860,1980-07-15,29815364782,Srta. Luiza Santos,rochaluana@gmail.com,Lago da Cruz,Vila De Sá,Costela dos Dourados,DF,33550836,F0098
C01861,1955-06-16,10485732653,Alexandre Duarte,jesusalice@rezende.net,Quadra de Aragão,Vila Havaí,Novaes Grande,PE,22440765,F0054
C01862,1970-11-13,04785629347,Dra. Gabrielly Cavalcanti,moreiragiovanna@uol.com.br,Campo Marcela Ramos,Grotinha,Ramos,PR,59018359,F0053
C01863,1987-11-06,12647598002,Brenda Almeida,ocaldeira@ig.com.br,Residencial de Jesus,Palmeiras,Rodrigues do Oeste,SP,30496065,F0049
C01864,1970-05-09,67802149304,Henrique Monteiro,melovitor@ig.com.br,Largo Danilo Silveira,Boa Esperança,Ramos,PR,96673238,F0022
C01865,1957-06-27,15028379432,Dr. Leonardo Ribeiro,diego42@da.br,Largo Luiza Araújo,Marajó,Ramos,CE,78560232,F0030
C01866,1965-04-11,10349856710,Srta. Clarice da Rocha,leandrofogaca@alves.com,Lagoa de Mendes,Vila Da Luz,Viana,DF,70498701,F0055
C01867,1986-08-15,01974832678,Nicole Duarte,isabelly93@yahoo.com.br,Distrito de Rocha,Conjunto Santa Maria,Silva Alegre,DF,21672677,F0032
C01868,1963-08-27,26587190430,Alexandre Moura,novaesbeatriz@gmail.com,Vereda Miguel Gomes,Prado,Freitas,SP,87584181,F0057
C01869,2002-01-22,93470186510,Isabel Teixeira,benjamin00@farias.org,Vereda Rezende,Barreiro,Farias do Norte,PE,40466453,F0086
C01870,1977-07-16,48351072680,Stephany Rodrigues,agatha43@sales.br,Ladeira Rezende,Vila Canto Do Sabiá,Freitas do Galho,RJ,34320983,F0063
C01871,1984-02-01,76318925473,Ana Sophia das Neves,rezendegabriela@ig.com.br,Alameda Ramos,Dona Clara,Ferreira,RS,63399146,F0046
C01872,1978-03-12,79068412558,Sarah da Cruz,cbarros@rezende.br,Estrada de Nogueira,Ouro Minas,Vieira da Mata,SP,95709120,F0009
C01873,1963-02-22,69513027406,Pietra da Mota,muriloribeiro@bol.com.br,Setor de Duarte,Vila Califórnia,Novaes,SP,05260876,F0091
C01874,1954-03-07,40219576858,Júlia Porto,calebeduarte@nogueira.br,Jardim de Freitas,Mariquinhas,Costa das Flores,CE,57569996,F0021
C01875,1974-03-12,91258407388,Felipe Rodrigues,sarahdas-neves@gmail.com,Praia da Mota,Camponesa 1ª Seção,Sales,BA,31105981,F0075
C01876,1971-12-25,26804375190,Enrico Sales,freitasmaria-alice@moura.com,Praia de Porto,Eymard,Gonçalves do Amparo,PE,04968552,F0096
C01877,1986-08-18,40157236943,Ian Freitas,gabriela00@barros.com,Sítio Thomas Correia,Túnel De Ibirité,Freitas das Flores,CE,19873626,F0019
C01878,1951-09-14,38674015271,Cecília Pinto,pintojoao-vitor@hotmail.com,Morro João Vitor Freitas,Paulo Vi,da Rosa Alegre,CE,01639165,F0037
C01879,1950-06-06,18564397048,Catarina Peixoto,alexandremoraes@alves.org,Vereda de Moura,Vila Batik,da Cunha,DF,60872013,F0042
C01880,1983-05-15,43509618289,Nicole da Rosa,guilhermefreitas@gmail.com,Recanto de da Rocha,Caiçara - Adelaide,Rodrigues de Campos,PE,47263476,F0020
C01881,1999-02-23,02189345723,Pedro Miguel da Cunha,eduardamartins@yahoo.com.br,Passarela Pinto,Cabana Do Pai Tomás,Nogueira do Sul,PE,73600891,F0074
C01882,1996-03-31,36059147801,Emilly Araújo,murilo21@ig.com.br,Condomínio de Barros,Vila Santo Antônio,Cardoso Alegre,MG,94873160,F0084
C01883,1978-01-08,32409867529,Gustavo Henrique Cardoso,lgomes@mendes.com,Recanto Cecília Azevedo,Ouro Preto,Gomes do Campo,MG,03102653,F0100
C01884,1965-12-28,30945187297,Srta. Rebeca Martins,lbarbosa@duarte.com,Largo Antônio Nascimento,Conjunto Celso Machado,Caldeira das Flores,SC,22405773,F0080
C01885,1960-03-16,07964213822,Dr. Breno Vieira,sofiacastro@correia.br,Vila Luiz Fernando Fernandes,São João Batista,Gomes de Minas,PE,13136845,F0097
C01886,1961-04-12,79168024576,Ana Sophia Barbosa,luiz-felipe33@ramos.br,Parque Arthur Moraes,Coração De Jesus,Lopes,MG,05425314,F0020
C01887,2007-03-19,45216897364,Leandro Aragão,nascimentoagatha@da.br,Avenida Mirella Campos,Belmonte,Carvalho,PE,04074312,F0021
C01888,1979-05-04,06987152411,Sra. Stephany da Rosa,henriquenovaes@bol.com.br,Trevo Helena da Cruz,Flavio De Oliveira,Silveira de Barbosa,PE,61296467,F0059
C01889,1993-08-02,06745391848,Maria Alice da Mota,zfogaca@da.br,Trecho Breno Gomes,Anchieta,da Conceição de Goiás,PE,78644622,F0070
C01890,1976-03-14,63418297013,Davi Lucca Caldeira,da-motajoao-felipe@ig.com.br,Quadra Sophia Aragão,Aeroporto,da Rocha,BA,51098811,F0097
C01891,1967-07-13,57302418950,Ana Laura Cardoso,aragaodavi@yahoo.com.br,Alameda Bárbara da Mota,Mariquinhas,Barros,PR,21699186,F0039
C01892,1950-05-24,03956847148,Ana Beatriz Nogueira,scampos@sales.com,Jardim Alves,Jardinópolis,Campos,PR,10328728,F0030
C01893,1952-06-14,02178453988,Bruno Cunha,maria-fernandada-conceicao@bol.com.br,Estação da Mota,Vila Batik,Castro das Pedras,MG,08595708,F0094
C01894,1992-09-08,46981320703,Dra. Emanuelly Sales,isisnogueira@ig.com.br,Conjunto de Farias,Canadá,da Conceição,BA,55454820,F0014
C01895,2007-05-21,83976102431,Gabriela Martins,lara96@ramos.net,Parque de Carvalho,Maria Tereza,Araújo do Amparo,MG,11956731,F0054
C01896,2001-07-19,25730649800,Lavínia Barros,valentinaribeiro@hotmail.com,Residencial Peixoto,Vila Olhos D'água,Barbosa dos Dourados,RS,89501385,F0076
C01897,1965-05-20,25943068783,Agatha da Rosa,pedro-miguelpinto@da.org,Lago de Duarte,Embaúbas,Lima de Carvalho,DF,86694163,F0045
C01898,1961-03-30,72034596838,Luiz Henrique Carvalho,pferreira@novaes.br,Conjunto da Rocha,Vila Sumaré,Moraes da Mata,MG,00043645,F0088
C01899,2005-10-30,76358091484,Dr. João Felipe Farias,sda-paz@yahoo.com.br,Trevo de Pinto,Providencia,Vieira,PR,61628064,F0071
C01900,1985-06-03,85240967300,Pedro Miguel Fogaça,manuelacostela@ig.com.br,Parque Letícia Pires,Mariano De Abreu,Cardoso,PE,03175921,F0013
C01901,1967-06-20,28036719487,Brenda Silveira,vcarvalho@bol.com.br,Esplanada Rodrigues,Serra,Costela,DF,25762924,F0031
C01902,1976-08-15,32678590186,Sophia Melo,joaoaraujo@gmail.com,Aeroporto João Felipe Santos,Mantiqueira,da Costa de Rezende,PE,65640720,F0096
C01903,1964-10-03,20917846567,Miguel da Cunha,jesuscaroline@uol.com.br,Morro de Pires,Padre Eustáquio,Nunes Paulista,SC,57202892,F0049
C01904,1965-01-23,71598423088,Lavínia da Cunha,prezende@gmail.com,Travessa de Ferreira,Mineirão,da Rosa do Amparo,PR,10596829,F0010
C01905,1995-09-13,01973256886,Dra. Yasmin Cunha,kamillynovaes@hotmail.com,Praça Daniel Alves,Vila Santo Antônio,Peixoto de Cardoso,RJ,62934021,F0074
C01906,1956-10-10,74825136044,Sra. Amanda Araújo,da-rochaana-laura@peixoto.br,Estrada de Porto,Goiania,Mendes das Pedras,PE,18158536,F0081
C01907,2006-08-20,97851362059,Ana Júlia Cardoso,duarteyuri@uol.com.br,Jardim de Pires,Vila Petropolis,Sales de Viana,PR,71780455,F0068
C01908,1967-12-07,92750436125,Rebeca Almeida,oliveiraluiz-felipe@ig.com.br,Campo de Cardoso,Ambrosina,Porto,BA,99326139,F0034
C01909,1973-03-26,72935468074,Benício Novaes,da-motaeloah@yahoo.com.br,Jardim de Martins,Zilah Sposito,Pereira,RS,31425482,F0031
C01910,1957-04-07,19540237823,Ana Sophia Farias,laura86@uol.com.br,Avenida Cardoso,Santa Helena,Gomes do Galho,SC,15190657,F0065
