num_conta,TipoConta,Saldo,DataAbertura
AC39631431,Conta Corrente,7433.52,2022-05-21
AC66712819,Conta Corrente,1705.16,2022-12-14
AC93079427,Conta Corrente,7449.11,2022-03-07
AC92793604,Conta Pagamento,5459.45,2022-09-08
AC18392347,Conta Corrente,14326.35,2023-10-17
AC90550651,Conta Corrente,6775.79,2022-06-08
AC64244373,Conta Pagamento,3420.29,2022-05-18
AC60622321,Conta PJ,4261.19,2022-08-13
AC69762942,Conta Digital,2666.68,2022-01-21
AC24471230,Conta Digital,9561.55,2023-07-17
AC22832428,Conta Corrente,6018.28,2022-02-12
AC40190975,Conta Digital,928.45,2021-03-22
AC61433605,Conta PJ,2970.33,2022-02-06
AC53911718,Conta Pagamento,10507.19,2023-07-08
AC99936942,Conta Digital,19394.77,2023-02-15
AC22215377,Conta Pagamento,5846.5,2023-03-04
AC28241764,Conta Pagamento,844.67,2021-08-08
AC72855700,Conta Pagamento,1134.91,2023-10-07
AC88545823,Conta PJ,1264.57,2022-11-12
AC63653558,Conta Pagamento,5249.41,2022-05-03
AC15009784,Conta Digital,7330.26,2022-02-15
AC76542502,Conta Pagamento,1056.82,2021-10-14
AC14178437,Conta Corrente,1131.39,2021-01-21
AC61030542,Conta Digital,5538.69,2023-07-15
AC77348373,Conta Digital,6715.24,2022-03-16
AC38491096,Conta Digital,1528.83,2021-05-22
AC52503671,Conta Pagamento,7410.69,2022-06-22
AC65964360,Conta Pagamento,2801.84,2022-10-07
AC31908325,Conta Digital,9144.49,2022-05-09
AC61138254,Conta Pagamento,4304.59,2023-12-05
AC74492394,Conta Corrente,4016.8,2022-12-24
AC95954586,Conta Pagamento,7590.01,2022-06-06
AC33460758,Conta Corrente,13311.67,2023-02-22
AC13253093,Conta PJ,627.77,2022-11-01
AC27948430,Conta Corrente,3919.44,2022-03-02
AC30922533,Conta PJ,4504.54,2022-08-04
AC34733612,Conta Corrente,6421.54,2022-10-09
AC63970036,Conta Pagamento,2398.06,2021-08-17
AC87287605,Conta Pagamento,517.72,2021-05-26
AC22139976,Conta Pagamento,2675.37,2022-12-28
AC74453298,Conta Pagamento,2304.31,2021-05-13
AC87074152,Conta Corrente,2370.65,2022-05-08
AC61028989,Conta Pagamento,7435.96,2022-05-11
AC27847653,Conta Corrente,2184.85,2021-08-18
AC81720028,Conta Digital,11542.55,2023-08-03
AC65527883,Conta Corrente,1494.43,2022-11-12
AC12116637,Conta Corrente,1743.99,2022-01-10
AC44216214,Conta Corrente,8309.88,2022-08-10
AC58812598,Conta Corrente,708.23,2021-12-15
AC83277023,Conta Pagamento,3511.86,2022-03-27
AC15150773,Conta Corrente,5001.04,2022-09-27
AC75693764,Conta Pagamento,1551.24,2022-10-08
AC36441301,Conta Pagamento,3290.3,2022-02-25
AC35746855,Conta Corrente,1173.99,2022-12-07
AC66776279,Conta Pagamento,7384.93,2022-06-25
AC35520057,Conta PJ,580.92,2021-03-13
AC29960030,Conta PJ,1414.49,2023-11-12
AC88985245,Conta PJ,7641.53,2022-03-07
AC74033426,Conta Corrente,3608.52,2022-09-21
AC97233852,Conta PJ,985.34,2022-09-23
AC43864593,Conta Digital,1030.45,2021-06-20
AC41059386,Conta Corrente,12495.85,2023-10-06
AC11477154,Conta Digital,9718.27,2022-02-02
AC49475755,Conta Corrente,13804.5,2023-10-01
AC26537207,Conta Digital,4718.46,2022-01-08
AC41335363,Conta Pagamento,14985.97,2023-11-08
AC28879805,Conta PJ,920.86,2021-08-01
AC75082387,Conta PJ,196.97,2021-07-28
AC10551417,Conta Corrente,1416.82,2021-02-14
AC63748350,Conta Digital,8507.1,2023-10-25
AC27979872,Conta Pagamento,1316.47,2021-09-15
AC74573525,Conta Corrente,6951.19,2023-09-22
AC89158414,Conta Corrente,513.55,2021-03-01
AC53796809,Conta PJ,19437.56,2023-10-21
AC39118904,Conta Pagamento,1365.21,2022-08-03
AC57446972,Conta Corrente,1629.06,2021-10-08
AC20748688,Conta Digital,1790.12,2021-08-23
AC63439755,Conta Digital,7650.26,2022-11-13
AC18730042,Conta Digital,394.55,2021-07-09
AC59779809,Conta Corrente,1834.56,2023-10-11
AC85024518,Conta Corrente,6877.13,2022-05-28
AC55142330,Conta PJ,822.35,2021-04-06
AC30299877,Conta Digital,1943.09,2022-07-26
AC29556530,Conta Digital,3565.5,2022-01-14
AC77386622,Conta Pagamento,469.34,2021-12-13
AC85491470,Conta Corrente,3479.58,2023-11-20
AC85925756,Conta Pagamento,7526.87,2022-05-05
AC82199167,Conta Pagamento,8041.5,2022-01-01
AC93860986,Conta Pagamento,13479.88,2023-06-20
AC45227979,Conta Corrente,6469.99,2022-01-09
AC12288734,Conta Digital,639.53,2021-03-25
AC23974338,Conta Corrente,4016.77,2023-05-04
AC47035603,Conta Pagamento,11579.08,2023-06-24
AC40719156,Conta PJ,15150.28,2023-07-11
AC49369914,Conta PJ,1490.5,2021-11-26
AC56827162,Conta Pagamento,1321.77,2021-05-07
AC45965746,Conta Corrente,9594.18,2022-11-13
AC82206241,Conta Corrente,3744.32,2022-11-27
AC50160327,Conta Digital,2496.75,2023-04-15
AC20840182,Conta Pagamento,1848.31,2021-06-01
AC42764650,Conta Pagamento,5246.19,2022-10-02
AC64891477,Conta Corrente,14719.98,2023-04-20
AC77674565,Conta Corrente,2493.83,2021-01-12
AC92118315,Conta Digital,772.56,2021-10-15
AC99145092,Conta Pagamento,2579.71,2021-09-07
AC90166962,Conta Pagamento,6765.01,2022-02-01
AC64922822,Conta Corrente,4540.48,2022-12-03
AC21798042,Conta Pagamento,5339.28,2022-02-16
AC14236389,Conta Corrente,8181.72,2022-05-26
AC73222174,Conta Corrente,2528.34,2021-12-01
AC16871446,Conta PJ,4852.54,2022-07-17
AC62817499,Conta Digital,8709.26,2022-07-23
AC13342284,Conta Corrente,4612.53,2022-10-28
AC38207195,Conta Pagamento,18039.61,2023-09-07
AC70979963,Conta Corrente,9517.69,2022-03-05
AC59927420,Conta Digital,1984.35,2023-08-01
AC30221649,Conta Corrente,3491.52,2022-03-28
AC88325082,Conta Corrente,7970.45,2023-01-01
AC76073779,Conta Pagamento,1104.02,2022-02-07
AC80700168,Conta Corrente,15023.48,2023-02-02
AC59136730,Conta Corrente,3334.53,2022-09-07
AC42937864,Conta PJ,8145.0,2022-04-24
AC96630204,Conta PJ,77.56,2021-08-11
AC87373966,Conta Pagamento,2737.43,2021-05-14
AC32653125,Conta Digital,15417.03,2023-05-14
AC26084317,Conta Corrente,315.76,2021-08-25
AC93713058,Conta Corrente,14257.1,2023-09-05
AC48075244,Conta PJ,14268.7,2023-07-16
AC71067807,Conta Corrente,2403.31,2022-11-22
AC48367940,Conta PJ,8503.49,2022-12-22
AC61224171,Conta Corrente,1049.19,2022-12-16
AC52642538,Conta Corrente,2858.08,2021-12-08
AC93296697,Conta Pagamento,2646.08,2023-12-27
AC71852108,Conta Digital,2798.57,2022-06-09
AC69326207,Conta Corrente,6450.04,2022-09-16
AC84819766,Conta Corrente,6254.99,2022-05-24
AC69208673,Conta Digital,2771.0,2021-01-23
AC14732068,Conta Digital,9980.39,2023-07-24
AC65425451,Conta PJ,2366.3,2021-06-17
AC99254772,Conta Digital,8797.57,2022-02-18
AC98706039,Conta Corrente,2024.89,2021-02-25
AC76808796,Conta Corrente,4457.24,2022-11-10
AC99620055,Conta Pagamento,8654.89,2023-02-19
AC98696797,Conta Corrente,3153.88,2022-07-03
AC94588242,Conta Pagamento,3598.03,2022-07-18
AC52236494,Conta Pagamento,10072.42,2023-08-12
AC75835798,Conta Pagamento,8507.49,2022-02-01
AC26917098,Conta Digital,17795.82,2023-06-11
AC81686465,Conta Corrente,2160.04,2021-04-14
AC55427843,Conta Pagamento,904.12,2021-09-22
AC81310542,Conta Pagamento,2347.57,2021-11-26
AC51427493,Conta PJ,14777.16,2023-11-26
AC46284755,Conta Pagamento,2573.8,2021-03-03
AC15195016,Conta Pagamento,4959.93,2022-10-21
AC91475003,Conta Corrente,2703.34,2021-10-03
AC33789410,Conta Corrente,9541.53,2022-08-25
AC69291161,Conta Pagamento,8513.21,2023-08-27
AC65749700,Conta PJ,829.46,2021-02-28
AC68138661,Conta Digital,6449.56,2023-05-06
AC37931923,Conta Pagamento,13613.66,2023-02-12
AC38726946,Conta Corrente,13172.1,2023-12-07
AC75588274,Conta Digital,2465.63,2022-08-17
AC94219100,Conta Digital,800.64,2021-05-27
AC38121986,Conta Corrente,7655.48,2022-06-02
AC60224583,Conta Corrente,1598.4,2021-08-27
AC57338105,Conta Digital,9896.29,2022-02-10
AC37521400,Conta Pagamento,7534.96,2022-11-24
AC85818679,Conta Digital,4830.52,2022-02-13
AC52670218,Conta Pagamento,9518.78,2023-10-20
AC45552639,Conta Corrente,3784.08,2022-04-28
AC95617599,Conta Corrente,11414.86,2023-01-21
AC85983809,Conta Corrente,7903.68,2022-04-12
AC27900251,Conta Pagamento,2110.09,2021-02-10
AC97119273,Conta Digital,2545.1,2022-05-06
AC17141217,Conta Pagamento,9455.62,2022-01-25
AC30880691,Conta Corrente,1551.27,2021-03-07
AC69784032,Conta Corrente,7924.18,2022-07-04
AC99684554,Conta Corrente,11180.27,2023-03-25
AC35013940,Conta Digital,13122.81,2023-11-26
AC50994509,Conta Corrente,18580.36,2023-05-27
AC98339222,Conta Corrente,2426.29,2021-01-25
AC24180146,Conta Pagamento,5277.6,2023-11-14
AC12333904,Conta Pagamento,15785.97,2023-06-04
AC89393264,Conta PJ,164.15,2021-09-09
AC76580161,Conta Corrente,68.55,2021-08-21
AC80634487,Conta Corrente,17068.02,2023-01-04
AC10495615,Conta PJ,1422.97,2022-03-04
AC71056591,Conta Pagamento,199.97,2021-06-17
AC56980890,Conta Corrente,2007.27,2021-12-18
AC22910606,Conta Digital,4953.68,2022-11-20
AC78037182,Conta Pagamento,7595.31,2022-11-26
AC55432863,Conta Corrente,1836.26,2021-01-26
AC34059594,Conta Digital,888.39,2021-10-12
AC88047334,Conta Pagamento,3389.82,2023-03-13
AC99500552,Conta Corrente,7105.17,2022-11-24
AC45266274,Conta Corrente,6844.81,2022-04-20
AC20457375,Conta Corrente,3791.26,2023-08-28
AC54380568,Conta PJ,2406.11,2022-04-28
AC38276415,Conta Pagamento,7732.57,2023-03-11
AC91396349,Conta PJ,239.68,2021-03-23
AC84606521,Conta Pagamento,2970.14,2023-07-11
AC25935564,Conta Corrente,78.67,2021-07-07
AC49567630,Conta Pagamento,6290.43,2023-01-08
AC37093693,Conta Digital,2884.22,2022-01-11
AC10355858,Conta Pagamento,8199.81,2022-02-11
AC25337283,Conta Corrente,5806.45,2022-10-12
AC93367013,Conta Corrente,5276.92,2023-07-13
AC77677807,Conta Corrente,10704.41,2023-01-15
AC37256189,Conta Corrente,18722.82,2023-08-27
AC36688289,Conta Corrente,1100.13,2021-03-13
AC44552963,Conta Corrente,1202.89,2021-04-01
AC30604472,Conta Pagamento,8090.57,2022-06-01
AC16841654,Conta Corrente,7019.9,2022-08-04
AC23462037,Conta Pagamento,19594.25,2023-06-26
AC59882293,Conta Corrente,7799.42,2022-04-17
AC80676342,Conta Digital,14834.74,2023-12-09
AC46808894,Conta Corrente,17996.12,2023-05-20
AC44622881,Conta PJ,992.54,2021-02-18
AC70562706,Conta Corrente,7534.52,2023-11-17
AC97743808,Conta Corrente,1147.02,2023-04-04
AC41108567,Conta PJ,1166.1,2022-03-03
AC95654531,Conta Corrente,7542.69,2022-09-13
AC71119919,Conta Corrente,7744.46,2022-10-21
AC82415671,Conta Digital,3798.17,2022-06-06
AC35534917,Conta Corrente,2317.6,2023-11-25
AC26041906,Conta Corrente,8644.09,2022-03-25
AC70499247,Conta Pagamento,4247.25,2023-10-18
AC87668979,Conta Corrente,3722.19,2022-03-12
AC34617855,Conta Digital,8558.3,2022-11-21
AC45921583,Conta PJ,6441.19,2023-11-18
AC89259773,Conta PJ,1486.79,2022-10-16
AC26828345,Conta Pagamento,1059.14,2021-09-21
AC34696064,Conta Corrente,3384.88,2023-05-24
AC38999260,Conta Pagamento,2524.74,2021-05-28
AC87418649,Conta Digital,2942.09,2023-09-24
AC36051323,Conta Corrente,2203.96,2022-05-24
AC24385420,Conta Corrente,7083.48,2022-02-07
AC93680091,Conta Pagamento,1920.0,2021-02-08
AC76193438,Conta Pagamento,9478.0,2022-09-06
AC69125699,Conta Pagamento,7383.33,2022-11-17
AC86713625,Conta Pagamento,2402.43,2022-02-17
AC37002412,Conta Digital,15513.97,2023-11-13
AC63880916,Conta Corrente,2835.62,2023-12-12
AC75762196,Conta Corrente,5869.5,2022-08-15
AC39564076,Conta Corrente,17165.56,2023-12-26
AC54541529,Conta Pagamento,11419.36,2023-11-26
AC19236970,Conta Corrente,9859.57,2022-01-24
AC56614088,Conta Corrente,791.53,2021-05-16
AC60226903,Conta Pagamento,641.36,2022-11-14
AC16746228,Conta Corrente,5606.96,2022-02-10
AC64637932,Conta Digital,968.47,2022-01-05
AC46291054,Conta Corrente,5487.31,2022-02-12
AC41399170,Conta Pagamento,9938.25,2022-01-21
AC70196679,Conta Corrente,4532.48,2023-11-21
AC90836959,Conta Corrente,8733.37,2022-05-20
AC89537783,Conta Digital,16153.76,2023-01-13
AC11363019,Conta Pagamento,4583.9,2022-06-20
AC70439151,Conta Pagamento,7826.69,2023-01-03
AC13701129,Conta Pagamento,1160.59,2021-01-20
AC75303563,Conta Pagamento,5283.62,2022-05-10
AC23999934,Conta Pagamento,2884.37,2021-07-01
AC89019067,Conta Corrente,1678.57,2021-08-14
AC80162258,Conta Pagamento,489.82,2021-02-08
AC21264129,Conta Pagamento,3978.6,2022-12-14
AC17204935,Conta PJ,2567.47,2022-06-10
AC97208916,Conta Pagamento,1194.9,2021-07-25
AC23461835,Conta Pagamento,1182.52,2021-07-16
AC77371037,Conta Pagamento,1409.51,2021-07-18
AC30599712,Conta Corrente,1930.7,2021-09-27
AC96215458,Conta Digital,6079.72,2022-08-12
AC32742140,Conta Pagamento,478.08,2021-05-09
AC90001824,Conta Corrente,1090.77,2022-03-03
AC89010671,Conta Pagamento,2186.6,2021-07-19
AC49210394,Conta Digital,13934.41,2023-06-28
AC78224319,Conta Pagamento,16595.18,2023-01-15
AC47181424,Conta Corrente,3983.41,2022-08-07
AC25569673,Conta Corrente,613.7,2022-02-19
AC55760091,Conta PJ,3588.73,2022-11-27
AC16136387,Conta Corrente,15408.83,2023-07-10
AC95451432,Conta Corrente,10583.96,2023-07-22
AC16418486,Conta Digital,5257.83,2022-06-06
AC53270754,Conta Pagamento,675.29,2022-05-12
AC75916590,Conta Corrente,966.38,2021-09-13
AC59146858,Conta Corrente,2521.48,2021-04-11
AC92690487,Conta Corrente,18591.53,2023-06-02
AC20352366,Conta Corrente,339.08,2021-02-02
AC93315351,Conta Corrente,2379.97,2021-09-21
AC13814613,Conta Corrente,2232.55,2022-10-13
AC76996604,Conta Digital,2624.87,2023-09-16
AC39033222,Conta Digital,911.41,2021-01-14
AC95666942,Conta Digital,2620.92,2021-09-27
AC84685837,Conta Digital,2966.77,2022-02-20
AC40271743,Conta Pagamento,8064.11,2022-12-13
AC97883656,Conta Pagamento,1229.92,2023-02-17
AC80661338,Conta Pagamento,1117.81,2021-10-18
AC92713698,Conta Corrente,1371.1,2022-01-10
AC78604775,Conta Corrente,4056.09,2023-02-08
AC28870777,Conta Digital,4689.8,2022-01-16
AC44482922,Conta Digital,16484.81,2023-08-11
AC87350419,Conta PJ,2783.92,2021-04-22
AC12901945,Conta Digital,4837.43,2022-07-05
AC92398890,Conta PJ,201.73,2021-07-13
AC70089002,Conta Pagamento,3751.44,2023-04-22
AC60042019,Conta Corrente,18793.41,2023-03-19
AC26007315,Conta Corrente,6406.48,2023-04-27
AC12063340,Conta Corrente,1801.98,2021-04-15
AC70921740,Conta Corrente,690.83,2022-04-13
AC91580162,Conta Pagamento,5831.61,2022-05-06
AC96616617,Conta Pagamento,15446.34,2023-05-02
AC94131085,Conta PJ,2677.81,2022-05-15
AC67652618,Conta Corrente,4782.17,2023-03-22
AC57958971,Conta Digital,17867.86,2023-11-18
AC84238303,Conta Digital,3105.86,2023-02-09
AC72981703,Conta Corrente,2176.44,2022-12-01
AC65634871,Conta Corrente,6203.33,2023-05-28
AC89850669,Conta Digital,4766.06,2022-03-18
AC33693321,Conta Corrente,4866.72,2022-05-11
AC59975200,Conta Pagamento,13291.95,2023-07-07
AC90432864,Conta Pagamento,7390.84,2022-02-16
AC82145492,Conta Corrente,13298.16,2023-09-01
AC44801832,Conta PJ,2591.47,2021-07-24
AC50708690,Conta Pagamento,1996.46,2021-09-16
AC70507262,Conta Corrente,1075.84,2022-01-05
AC58627862,Conta Digital,2618.16,2021-03-23
AC12696285,Conta PJ,8812.77,2022-08-11
AC32470788,Conta PJ,9022.91,2022-05-28
AC62750889,Conta Pagamento,1220.8,2022-01-18
AC54907077,Conta Corrente,6040.18,2023-11-25
AC94649628,Conta Corrente,450.98,2021-05-21
AC13400226,Conta Pagamento,2116.85,2022-06-13
AC12495158,Conta Digital,1647.5,2021-08-23
AC82300167,Conta Pagamento,3426.89,2022-11-04
AC74799844,Conta Digital,2889.55,2023-09-17
AC90493123,Conta Pagamento,5792.54,2022-07-17
AC15054238,Conta Corrente,1090.26,2021-05-07
AC76078045,Conta Digital,2171.76,2023-09-12
AC24143610,Conta PJ,278.88,2021-03-10
AC79857725,Conta Digital,2280.92,2021-02-28
AC66855494,Conta Pagamento,5047.82,2022-04-16
AC44959083,Conta Digital,16794.21,2023-11-04
AC50060073,Conta Pagamento,8259.13,2022-02-16
AC32852568,Conta Corrente,7091.58,2022-06-22
AC37237201,Conta Corrente,8796.57,2023-06-16
AC10999194,Conta Digital,1010.13,2021-12-28
AC85948991,Conta Corrente,10358.81,2023-11-23
AC44616558,Conta Pagamento,523.04,2021-03-18
AC81509947,Conta Pagamento,5502.78,2022-12-07
AC32839110,Conta Pagamento,15272.33,2023-08-25
AC12140572,Conta Corrente,5184.94,2023-08-10
AC77496986,Conta Corrente,7150.43,2023-06-15
AC61906479,Conta Corrente,224.39,2021-12-10
AC36422520,Conta Digital,2763.47,2021-06-03
AC91792954,Conta Digital,1595.66,2023-11-16
AC28923204,Conta Pagamento,531.92,2021-08-07
AC73468311,Conta Digital,2805.27,2021-04-19
AC66504980,Conta PJ,2830.19,2021-12-20
AC51593024,Conta PJ,12331.49,2023-08-23
AC43580467,Conta Corrente,713.98,2021-01-19
AC15563865,Conta Corrente,2194.92,2022-03-27
AC99688230,Conta Corrente,11951.82,2023-10-18
AC21449085,Conta Corrente,16436.01,2023-07-10
AC93320245,Conta PJ,1920.99,2022-07-04
AC76640065,Conta Corrente,15260.31,2023-01-13
AC21253762,Conta Corrente,7513.31,2022-09-27
AC81084342,Conta PJ,16077.36,2023-11-11
AC50855893,Conta Digital,4678.07,2022-03-27
AC45980868,Conta Pagamento,1336.77,2022-12-25
AC27537383,Conta Digital,16600.47,2023-11-07
AC58065721,Conta Corrente,6834.31,2023-06-08
AC28173454,Conta Digital,14543.69,2023-11-28
AC41355443,Conta Corrente,9763.43,2022-01-09
AC48645340,Conta Corrente,1161.22,2022-12-27
AC36974626,Conta Corrente,1856.7,2022-01-14
AC18446971,Conta PJ,6265.41,2022-02-22
AC62018622,Conta Digital,4744.61,2022-10-10
AC75663374,Conta Pagamento,2705.55,2021-01-21
AC95121860,Conta Digital,5286.01,2022-01-04
AC17281663,Conta Digital,8050.74,2023-08-08
AC69467826,Conta Digital,921.84,2022-08-04
AC62482816,Conta Digital,5983.48,2023-08-15
AC37964292,Conta Corrente,2175.0,2022-02-22
AC25560545,Conta Pagamento,1913.42,2021-03-16
AC11593757,Conta PJ,9910.9,2022-07-11
AC38315538,Conta Corrente,17404.23,2023-08-04
AC17509425,Conta Pagamento,6492.54,2022-02-07
AC74033593,Conta Corrente,17151.92,2023-08-18
AC65153856,Conta Pagamento,2913.47,2022-12-23
AC11561995,Conta Corrente,4550.06,2022-01-26
AC32701416,Conta Corrente,18820.06,2023-06-15
AC43417717,Conta Digital,2969.89,2021-11-24
AC44853616,Conta Pagamento,18944.0,2023-11-20
AC84331484,Conta Digital,7427.09,2022-11-09
AC65490734,Conta Digital,2275.02,2021-02-05
AC99469907,Conta Corrente,3490.45,2022-08-25
AC34029399,Conta Digital,983.74,2021-04-02
AC99522778,Conta Corrente,6235.64,2022-02-11
AC27935023,Conta Digital,725.51,2022-03-05
AC97156840,Conta Pagamento,1564.33,2021-02-14
AC23132828,Conta Pagamento,1842.82,2022-12-26
AC81065289,Conta Pagamento,9771.02,2022-01-22
AC51063783,Conta Digital,3635.4,2022-10-15
AC22265840,Conta PJ,6283.41,2022-01-04
AC26139811,Conta Corrente,4453.09,2022-06-07
AC11150907,Conta Corrente,1683.42,2022-12-04
AC48045172,Conta Pagamento,5520.16,2022-03-25
AC88575406,Conta Pagamento,16571.43,2023-01-11
AC47514831,Conta Pagamento,1820.74,2022-04-13
AC45380586,Conta Pagamento,18733.39,2023-06-11
AC45299637,Conta PJ,8414.35,2023-10-03
AC80196986,Conta Pagamento,220.3,2021-09-02
AC80301329,Conta Corrente,4190.15,2023-12-12
AC49899276,Conta Pagamento,13840.95,2023-11-05
AC74585475,Conta Corrente,6245.02,2022-10-25
AC15807053,Conta Pagamento,2724.82,2021-06-12
AC47804371,Conta Corrente,8703.51,2022-08-27
AC28349743,Conta Corrente,15259.47,2023-06-04
AC48007037,Conta Corrente,5934.16,2022-04-01
AC17122125,Conta PJ,2753.46,2021-12-08
AC23525578,Conta Corrente,1625.21,2022-06-26
AC76009534,Conta Pagamento,6756.1,2023-03-07
AC49245912,Conta PJ,2394.23,2021-04-04
AC57620701,Conta Digital,595.16,2021-06-26
AC72359634,Conta Corrente,9797.74,2022-07-07
AC93589372,Conta Digital,6461.37,2022-12-09
AC87397572,Conta Digital,8973.05,2022-05-14
AC12634517,Conta Corrente,17686.61,2023-02-07
AC96090238,Conta Digital,8054.96,2022-09-21
AC80284899,Conta Corrente,10364.13,2023-12-28
AC21686865,Conta Digital,15836.53,2023-08-10
AC37498099,Conta Pagamento,7026.36,2022-04-04
AC14856392,Conta Pagamento,1398.33,2021-04-25
AC72071836,Conta Pagamento,1633.85,2021-07-10
AC11024787,Conta Pagamento,926.62,2022-09-15
AC15522100,Conta Digital,2708.01,2021-05-17
AC53872395,Conta Corrente,4310.76,2022-08-22
AC29620958,Conta Digital,16783.35,2023-07-17
AC61245398,Conta Corrente,2621.7,2021-03-01
AC78219061,Conta Corrente,2342.74,2021-11-01
AC33816030,Conta Corrente,2396.2,2021-05-13
AC11717724,Conta Pagamento,1392.23,2021-05-14
AC56586184,Conta Digital,10866.02,2023-12-27
AC83945324,Conta Corrente,1015.75,2022-01-09
AC36149619,Conta Corrente,19666.86,2023-03-03
AC39232776,Conta Corrente,2030.08,2022-03-21
AC19658733,Conta Pagamento,2827.98,2022-03-08
AC10988170,Conta Corrente,9728.56,2022-06-12
AC74172816,Conta Corrente,3668.91,2022-05-07
AC83722485,Conta PJ,14597.17,2023-03-26
AC90662473,Conta Corrente,19430.16,2023-11-16
AC99397346,Conta Corrente,6266.44,2022-04-23
AC41779674,Conta Digital,1586.76,2022-02-03
AC50159516,Conta Pagamento,1732.14,2021-01-05
AC54494296,Conta Digital,8928.35,2023-01-26
AC26454423,Conta Pagamento,3041.71,2022-12-14
AC11259794,Conta PJ,6341.85,2023-01-13
AC89823526,Conta Pagamento,6400.68,2023-04-14
AC44694992,Conta Digital,8151.07,2023-06-16
AC51754748,Conta Pagamento,6266.08,2023-11-16
AC42545889,Conta Pagamento,9605.89,2022-08-26
AC32751845,Conta PJ,2973.03,2021-06-01
AC91290801,Conta Corrente,739.62,2021-04-01
AC75820699,Conta Corrente,9895.1,2023-07-28
AC61723896,Conta Corrente,1571.31,2021-11-17
AC24602538,Conta Corrente,4659.64,2022-04-27
AC58767129,Conta Corrente,6831.82,2022-07-25
AC54497675,Conta Digital,633.75,2022-12-08
AC20164261,Conta PJ,8715.61,2022-12-11
AC55752089,Conta Corrente,4502.5,2022-02-23
AC13054129,Conta Corrente,4099.4,2022-07-03
AC91495232,Conta Pagamento,1725.38,2021-12-26
AC63739484,Conta Pagamento,2102.71,2021-01-10
AC46819933,Conta Pagamento,120.61,2021-12-14
AC16688033,Conta Digital,201.95,2021-10-20
AC57413876,Conta Digital,2743.25,2021-08-04
