num_conta,id_cliente
AC49365588,C02916
AC77523366,C02917
AC17857562,C02917
AC93818365,C02918
AC14224429,C02919
AC93835062,C02920
AC38808490,C02921
AC73067400,C02922
AC93725739,C02923
AC59481485,C02924
AC49741896,C02925
AC57053218,C02926
AC58994798,C02927
AC24092865,C02928
AC28348984,C02929
AC63060635,C02929
AC59868145,C02930
AC65463866,C02931
AC95915477,C02931
AC78133676,C02932
AC78520328,C02932
AC31441314,C02933
AC69511710,C02934
AC65682133,C02935
AC76756128,C02936
AC99576433,C02937
AC73960088,C02938
AC97603531,C02938
AC86326843,C02939
AC15393765,C02940
AC72025261,C02940
AC29262874,C02941
AC23936779,C02941
AC63561913,C02942
AC27490756,C02942
AC68999028,C02942
AC17936574,C02943
AC37759020,C02944
AC80261285,C02945
AC18981398,C02946
AC36796958,C02947
AC46504241,C02948
AC29300982,C02949
AC48933787,C02950
AC61718005,C02950
AC99264511,C02951
AC92249909,C02951
AC93881636,C02952
AC86611100,C02952
AC57302971,C02952
AC57439020,C02953
AC51492816,C02954
AC89914230,C02955
AC60656890,C02956
AC14727467,C02957
AC60609254,C02958
AC88048141,C02959
AC93776051,C02959
AC54800637,C02960
AC27985087,C02960
AC21280388,C02961
AC83063533,C02962
AC47847368,C02963
AC83177717,C02964
AC43563110,C02965
AC63371100,C02966
AC10926416,C02967
AC17722819,C02967
AC89757374,C02968
AC56457954,C02968
AC51423061,C02969
AC67010308,C02970
AC60966310,C02970
AC74085068,C02971
AC93024963,C02971
AC34348057,C02972
AC11973871,C02973
AC11308102,C02973
AC30073931,C02974
AC99448238,C02975
AC42646561,C02976
AC72796633,C02976
AC25927459,C02977
AC46339524,C02977
AC58141957,C02978
AC18700234,C02979
AC90422834,C02980
AC13125522,C02981
AC10811187,C02981
AC94411718,C02982
AC25577181,C02982
AC79735676,C02983
AC88203075,C02983
AC36168119,C02984
AC29069233,C02985
AC33385927,C02986
AC25799549,C02987
AC32140830,C02987
AC60387191,C02988
AC28259493,C02988
AC12314123,C02989
AC16136712,C02990
AC12353564,C02991
AC85530691,C02991
AC88523922,C02991
AC85334955,C02992
AC17496167,C02992
AC58797308,C02993
AC68699533,C02993
AC34425858,C02994
AC28004254,C02995
AC91239053,C02995
AC54643323,C02996
AC65833114,C02997
AC29145523,C02998
AC47633298,C02999
AC85372732,C03000
AC78441461,C03000
AC74467333,C03001
AC71474759,C03002
AC89145849,C03003
AC47691497,C03004
AC33514333,C03005
AC10057215,C03005
AC64425848,C03005
AC68556706,C03006
AC84322227,C03007
AC17601938,C03008
AC93145811,C03008
AC53345999,C03008
AC73181865,C03009
AC77910913,C03010
AC18043848,C03010
AC48106477,C03011
AC83838633,C03011
AC59196877,C03012
AC87845178,C03013
AC75484643,C03014
AC76257595,C03015
AC16542111,C03016
AC18275090,C03017
AC31909909,C03017
AC63932293,C03018
AC60360699,C03019
AC54952680,C03019
AC14947589,C03020
AC30798843,C03020
AC23237027,C03021
AC86849555,C03021
AC36240447,C03022
AC30592645,C03023
AC27955767,C03024
AC50241533,C03025
AC95841381,C03025
AC43392286,C03026
AC65859508,C03027
AC62759627,C03028
AC73225448,C03029
AC13331036,C03029
AC27981398,C03029
AC85797866,C03030
AC29240706,C03031
AC29355785,C03031
AC17257167,C03032
AC23469486,C03033
AC66063815,C03033
AC11200248,C03033
AC54909580,C03034
AC90388064,C03035
AC48693457,C03036
AC59139616,C03037
AC39666906,C03038
AC61500073,C03038
AC35556908,C03039
AC40218971,C03039
AC56704468,C03040
AC55496429,C03041
AC16951193,C03041
AC90151756,C03042
AC47922833,C03043
AC11437760,C03043
AC56109538,C03044
AC41876523,C03044
AC67596945,C03045
AC59471544,C03046
AC48576335,C03047
AC27280487,C03048
AC30481778,C03049
AC58699055,C03050
AC24622064,C03051
AC61093762,C03051
AC60225509,C03052
AC56714563,C03052
AC39941497,C03053
AC98617340,C03053
AC82746682,C03054
AC60607938,C03055
AC37317184,C03055
AC82923889,C03056
AC78979911,C03057
AC55031558,C03057
AC31705312,C03058
AC53553345,C03058
AC15071318,C03059
AC48732071,C03060
AC46920020,C03061
AC19372457,C03061
AC47255099,C03062
AC36833754,C03063
AC37021121,C03063
AC17128221,C03063
AC14608583,C03064
AC42037225,C03064
AC43201181,C03065
AC30454869,C03066
AC40140567,C03067
AC28840540,C03067
AC61303072,C03068
AC51663832,C03068
AC13682384,C03068
AC99550659,C03069
AC21762465,C03069
AC80924479,C03069
AC57956441,C03070
AC58237927,C03070
AC71757701,C03070
AC29589470,C03071
AC77018532,C03072
AC73727515,C03073
AC19470925,C03074
AC22945949,C03074
AC38597271,C03074
AC46575836,C03075
AC68142087,C03075
AC24973907,C03076
AC49920284,C03076
AC96879481,C03076
AC75356964,C03077
AC47437632,C03078
AC67594981,C03078
AC71340338,C03079
AC99101929,C03079
AC92345908,C03080
AC44684192,C03081
AC74637927,C03082
AC33897716,C03083
AC77521756,C03083
AC69408045,C03084
AC11309876,C03085
AC29661935,C03085
AC21235000,C03086
AC44803167,C03087
AC79311747,C03087
AC88381375,C03087
AC48011218,C03088
AC19007704,C03089
AC38996542,C03089
AC54251092,C03090
AC91791178,C03091
AC81017953,C03092
AC15975618,C03093
AC34132425,C03093
AC35412667,C03094
AC85289539,C03095
AC79060125,C03096
AC12007308,C03096
AC41212673,C03097
AC30479440,C03098
AC23021074,C03098
AC16269685,C03099
AC97942150,C03099
AC73478493,C03100
AC49861019,C03100
AC46231014,C03101
AC54944426,C03101
AC27854433,C03102
AC78439966,C03103
AC39053701,C03104
AC83397707,C03105
AC31761708,C03106
AC73252739,C03106
AC36071123,C03107
AC57412694,C03108
AC52084664,C03109
AC22728289,C03110
AC92111013,C03110
AC85074493,C03111
AC29643154,C03111
AC52893965,C03111
AC11339693,C03112
AC21528984,C03112
AC26614266,C03113
AC56502885,C03114
AC14213762,C03114
AC84804723,C03115
AC99252731,C03115
AC24558714,C03116
AC81576255,C03117
AC41402139,C03118
AC29077174,C03119
AC53415243,C03119
AC84299034,C03120
AC50201425,C03120
AC42617156,C03121
AC54604264,C03122
AC27461206,C03123
AC23525404,C03124
AC89154826,C03124
AC70994302,C03125
AC59911533,C03125
AC92682657,C03126
AC85960787,C03127
AC43686454,C03128
AC31763642,C03129
AC60299972,C03129
AC81720576,C03130
AC78540557,C03131
AC97492513,C03131
AC11514577,C03132
AC83215500,C03133
AC74359704,C03134
AC99750394,C03134
AC59746093,C03135
AC25926881,C03136
AC19673828,C03136
AC10348051,C03137
AC84984341,C03137
AC67711401,C03138
AC65736487,C03139
AC27743244,C03140
AC70643641,C03140
AC71294672,C03141
AC34652699,C03141
AC35874091,C03142
AC64928946,C03143
AC39513719,C03143
AC48154008,C03144
AC97451947,C03144
AC25287981,C03145
AC38291630,C03146
AC43360273,C03147
AC71867620,C03148
AC65952197,C03149
AC90988713,C03150
AC13045480,C03151
AC70644813,C03151
AC78463351,C03152
AC37781130,C03153
AC75829893,C03154
AC72962988,C03154
AC69765248,C03155
AC63385605,C03156
AC97259237,C03157
AC98056302,C03158
AC55067175,C03159
AC93274625,C03160
AC13161279,C03160
AC11011104,C03160
AC73122751,C03161
AC62406782,C03162
AC62019699,C03163
AC51932704,C03163
AC81288759,C03164
AC81677468,C03165
AC93631562,C03165
AC45735810,C03166
AC28152072,C03166
AC79010710,C03166
AC39882707,C03167
AC19549655,C03168
AC30350027,C03169
AC16053741,C03170
AC79000870,C03171
AC49213552,C03172
AC49031641,C03173
AC54995973,C03174
AC78565466,C03175
AC18760307,C03175
AC86619168,C03176
AC13982131,C03177
AC14107681,C03177
AC63778072,C03178
AC68137718,C03178
AC76455601,C03179
AC46637576,C03180
AC95802845,C03181
AC64982191,C03181
AC96226831,C03182
AC21720991,C03183
AC26031926,C03184
AC77787855,C03184
AC88710187,C03184
AC82237028,C03185
AC32352780,C03186
AC37235615,C03187
AC55340659,C03188
AC36597540,C03189
AC93324632,C03190
AC76553897,C03190
AC10530769,C03190
AC97968954,C03191
AC10071701,C03191
AC67998277,C03191
AC11815490,C03192
AC74742520,C03192
AC22292958,C03193
AC45152257,C03193
AC99169869,C03193
AC46534280,C03194
AC55949271,C03195
AC53939327,C03196
AC97578500,C03197
AC45036582,C03198
AC60294866,C03198
AC29408901,C03198
AC40999786,C03199
AC57424088,C03199
AC23943939,C03199
AC11824508,C03200
AC48128033,C03201
AC96866797,C03201
AC30789201,C03202
AC48789453,C03203
AC26271601,C03204
AC87255965,C03205
AC30214530,C03206
AC15984785,C03206
AC64994341,C03207
AC94971729,C03207
AC26349085,C03208
AC19484941,C03209
AC91868440,C03210
AC46665397,C03211
AC99139290,C03211
AC39409136,C03212
AC68248064,C03212
AC59805834,C03213
AC95218115,C03213
AC75731954,C03214
AC85697612,C03215
AC34895152,C03216
AC83046236,C03216
AC38225267,C03217
AC69980673,C03218
AC73836705,C03219
AC43026936,C03219
AC43711365,C03219
AC31658824,C03220
AC42372773,C03221
AC36924246,C03222
AC20009461,C03222
AC33359841,C03223
AC77277357,C03224
AC59768939,C03224
AC77305579,C03225
AC93344118,C03226
AC14216663,C03227
AC16059484,C03228
AC85730199,C03229
AC56198807,C03229
AC27522983,C03230
AC34309270,C03231
AC57801486,C03231
AC61018238,C03232
AC18015801,C03233
AC50486855,C03234
AC86509641,C03235
AC89321381,C03236
AC97618187,C03236
AC62615182,C03236
AC42068520,C03237
AC27946967,C03238
AC68304167,C03239
AC56311614,C03239
AC75318530,C03240
AC25189734,C03241
AC43324508,C03242
AC27845688,C03243
AC14258382,C03244
AC26131640,C03245
AC24188376,C03245
AC35418449,C03246
AC64059503,C03247
AC47437383,C03248
AC42321694,C03249
AC65058308,C03250
AC47806663,C03250
AC73495048,C03250
AC90662573,C03251
AC42968959,C03252
AC48847642,C03252
AC28097137,C03253
AC56654545,C03253
AC11336908,C03254
AC57212811,C03254
AC42199015,C03255
AC89304025,C03255
AC29727718,C03256
AC49899864,C03256
AC10660877,C03257
AC66907403,C03258
AC64573141,C03258
AC97032525,C03259
AC42577662,C03260
AC70648913,C03261
AC79830282,C03262
AC10778333,C03263
AC49520474,C03264
AC21895346,C03265
AC68724775,C03265
AC25624109,C03266
AC18961872,C03267
AC79508967,C03268
AC81356829,C03269
AC11114038,C03270
AC40514762,C03271
AC58537582,C03272
AC85109411,C03273
AC89195927,C03273
AC22232425,C03274
AC15765821,C03274
AC69097245,C03275
AC44565596,C03275
AC62077460,C03275
AC42103914,C03276
AC88170461,C03277
AC63789412,C03278
AC32573149,C03278
AC96720597,C03279
AC81970563,C03280
AC41321404,C03281
AC27767690,C03282
AC80838056,C03283
AC33325703,C03283
AC46179788,C03284
AC24316193,C03284
AC35845285,C03284
AC93438033,C03285
AC46165568,C03286
AC65543631,C03287
AC28008645,C03287
AC49814073,C03288
AC17248218,C03289
AC76144709,C03290
AC15130877,C03291
AC46576493,C03292
AC74691688,C03293
AC93941667,C03294
AC83792637,C03295
AC69754752,C03296
AC83939754,C03297
AC16486155,C03297
AC65990256,C03298
AC29635929,C03298
AC27955597,C03299
AC91894442,C03300
AC59516399,C03301
AC19217579,C03302
AC74747754,C03303
AC38136547,C03303
AC55459575,C03304
AC88150546,C03305
AC23309685,C03306
AC50031354,C03307
AC57981941,C03308
AC48007449,C03309
AC66797525,C03310
AC42828913,C03310
AC39287090,C03310
AC90802227,C03311
AC57377758,C03312
AC44937206,C03313
AC60561872,C03314
AC99415881,C03315
AC62853207,C03315
AC70575680,C03315
AC90794591,C03316
AC36096999,C03316
AC84571795,C03317
AC66187756,C03318
AC32466064,C03319
AC24766167,C03320
AC12006411,C03321
AC63393123,C03322
AC25476257,C03323
AC60329274,C03324
AC36450424,C03324
AC48418526,C03325
AC10305544,C03326
AC75192345,C03327
AC34657283,C03328
AC62244583,C03328
AC67806031,C03328
AC91129412,C03329
AC74050643,C03330
AC63837908,C03330
AC36534322,C03331
AC33973921,C03331
AC11580861,C03332
AC24323457,C03332
AC65693259,C03333
AC97054852,C03333
AC82741842,C03334
AC34798066,C03335
AC23504825,C03336
AC61479577,C03337
AC56667236,C03338
AC75806477,C03338
AC12176762,C03339
AC79473851,C03340
AC41814534,C03341
AC61039761,C03342
AC38347212,C03342
AC47623504,C03343
AC98715847,C03344
AC82284518,C03345
AC18585451,C03346
AC51006837,C03347
AC54959385,C03347
AC62756433,C03348
AC86538361,C03348
AC58967706,C03349
AC23510159,C03350
AC89395367,C03350
AC78169745,C03350
AC34489553,C03351
AC85902206,C03352
AC21451040,C03353
AC23834277,C03353
AC63810926,C03354
AC22872341,C03355
AC37389573,C03356
AC11466460,C03357
AC80664420,C03358
AC69704938,C03358
AC58970346,C03359
AC49018969,C03360
AC82777588,C03361
AC58977614,C03362
AC78308210,C03362
AC94176245,C03363
AC84792816,C03364
AC96983002,C03365
AC17368437,C03365
AC16636264,C03366
AC98192079,C03367
AC68084545,C03367
AC38877384,C03368
AC33563159,C03368
AC79236444,C03368
AC54036205,C03369
AC44957626,C03370
AC49088347,C03370
AC23758355,C03371
AC59381444,C03372
AC39306715,C03373
AC40429757,C03373
AC19912551,C03374
AC53765488,C03374
AC28347422,C03375
AC32152340,C03376
AC43875757,C03377
AC36529246,C03378
AC92070661,C03379
AC84749536,C03379
AC76004470,C03380
AC43687675,C03380
AC32413369,C03380
AC41912141,C03381
AC33868002,C03381
AC71493401,C03382
AC95407212,C03383
AC10310472,C03383
AC10461411,C03384
AC90052009,C03384
AC79412645,C03385
AC44199592,C03386
AC19263890,C03386
AC37614506,C03387
AC22830532,C03387
AC81897438,C03387
AC17942315,C03388
AC45574660,C03388
AC20128937,C03389
AC46617741,C03390
AC53939650,C03391
AC17921406,C03391
AC87682676,C03392
AC63249406,C03393
AC97190736,C03393
AC80341810,C03393
AC31746336,C03394
AC86620507,C03395
AC14960311,C03395
AC33489030,C03396
AC58135817,C03397
AC84109024,C03398
AC38026881,C03398
AC44935203,C03399
AC96183024,C03400
AC17169564,C03400
AC37255218,C03401
AC14298792,C03401
AC15546076,C03402
AC21410802,C03403
AC72220417,C03404
AC34754910,C03404
AC31260869,C03405
AC37628704,C03406
AC95727073,C03407
AC43024499,C03408
AC64337913,C03408
AC42075632,C03409
AC51830252,C03409
AC42419771,C03410
AC91719059,C03410
AC12797299,C03411
AC70457958,C03412
AC35257915,C03413
AC35496582,C03414
AC37780699,C03415
AC25037892,C03416
AC57096727,C03416
AC25698019,C03417
AC79337704,C03418
AC90277455,C03419
AC73654642,C03419
AC52585282,C03420
AC91744171,C03420
AC24069934,C03421
AC55133680,C03422
AC38814966,C03422
AC42952682,C03422
AC38197634,C03423
AC85367193,C03424
AC69780757,C03425
AC41443354,C03425
AC55180441,C03426
AC30638110,C03426
AC42738739,C03427
AC66083859,C03428
AC23499153,C03429
AC73289798,C03429
AC29585866,C03430
AC71935289,C03431
AC47480213,C03432
AC99827044,C03433
AC46284801,C03433
AC24870095,C03434
AC76178786,C03435
AC45165376,C03436
AC96601577,C03436
AC57546422,C03437
AC94594070,C03437
AC78779573,C03438
AC14837854,C03439
AC65727457,C03440
AC59539051,C03440
AC57195160,C03441
AC37621542,C03442
AC39740266,C03443
AC16443948,C03443
AC22793545,C03444
AC33905314,C03444
AC50044371,C03445
AC68232320,C03445
AC28341986,C03446
AC81456555,C03446
AC41083479,C03447
AC66875706,C03448
AC20127221,C03448
AC67124830,C03448
AC64838198,C03449
AC82458468,C03449
AC41973650,C03450
AC25899048,C03451
AC74545763,C03452
AC35452191,C03452
AC57180008,C03452
AC50434831,C03453
AC59851944,C03454
AC90125193,C03454
AC32196785,C03455
AC62619655,C03456
AC61397177,C03456
AC98851486,C03457
AC83521322,C03458
AC83743419,C03459
AC47476805,C03460
AC32128104,C03460
AC57130680,C03461
AC80167162,C03462
AC50881919,C03463
AC97524542,C03463
AC18991355,C03464
AC89625097,C03464
AC11065666,C03465
AC18276842,C03466
AC26262095,C03466
AC67044001,C03467
AC46614452,C03468
AC54056054,C03469
AC94942791,C03470
AC37611653,C03471
AC59056298,C03471
AC73555737,C03472
AC14018090,C03473
AC50796708,C03474
AC94372243,C03474
AC88962616,C03475
AC24588458,C03476
AC66254113,C03476
AC47852603,C03477
AC88183350,C03478
AC14868966,C03478
AC97015125,C03479
AC13137588,C03479
AC45758014,C03479
AC69626026,C03480
AC50426784,C03481
AC28220763,C03481
AC12310676,C03482
AC45387122,C03482
AC96798672,C03483
AC72425886,C03483
AC38434859,C03484
AC86803737,C03484
AC65931766,C03485
AC70451809,C03485
AC80338613,C03486
AC23656330,C03486
AC68586438,C03486
AC89345808,C03487
AC89667331,C03487
AC11652802,C03487
AC61243383,C03488
AC49259356,C03489
AC92888132,C03490
AC39857617,C03491
AC45106919,C03492
AC92980109,C03493
AC25910033,C03493
AC84194200,C03494
AC69029449,C03495
AC81204829,C03496
AC90575854,C03496
AC38242541,C03497
AC99770002,C03498
AC93989588,C03498
AC40649670,C03499
AC42044097,C03499
AC35994837,C03500
AC83156908,C03501
AC64999111,C03502
AC85478776,C03503
AC32849346,C03503
AC46148773,C03504
AC13731687,C03504
AC55353205,C03505
AC42516452,C03506
AC33893460,C03507
AC64474819,C03508
AC80574640,C03508
AC32173533,C03509
AC54373019,C03510
AC18148246,C03511
AC72765249,C03512
AC56122587,C03513
AC61828427,C03514
AC36994555,C03515
AC97046780,C03516
AC30681659,C03516
AC63952370,C03517
AC48627265,C03517
AC88233085,C03518
AC61855946,C03518
AC72634303,C03519
AC47242516,C03519
AC86336613,C03519
AC95405333,C03520
AC37459669,C03520
AC73983736,C03521
AC71956129,C03522
AC21132233,C03523
AC87299023,C03524
AC36956273,C03525
AC18430657,C03526
AC19164240,C03526
AC16299657,C03526
AC23669145,C03527
AC65906488,C03527
AC69683436,C03528
AC64031577,C03528
AC25462389,C03529
AC75651852,C03530
AC13598971,C03531
AC43483341,C03531
AC20480142,C03532
AC61640570,C03532
AC46545144,C03533
AC56058121,C03534
AC97463757,C03534
AC72449072,C03535
AC64281454,C03535
AC98901203,C03536
AC63259189,C03537
AC26282016,C03537
AC83827280,C03538
AC34903860,C03539
AC27739685,C03540
AC89409478,C03541
AC83115307,C03541
AC73230140,C03542
AC43796741,C03543
AC60417180,C03544
AC37183800,C03545
AC72427612,C03546
AC59118671,C03546
AC13975533,C03547
AC91011754,C03547
AC60061699,C03547
AC16117553,C03548
AC34098405,C03549
AC31710670,C03549
AC79118599,C03549
AC25835102,C03550
AC68168429,C03550
AC76783925,C03550
AC53965405,C03551
AC13366128,C03551
AC23081632,C03552
AC91569046,C03553
AC19859636,C03554
AC43295943,C03554
AC60132465,C03555
AC57963760,C03556
AC52924962,C03557
AC56587048,C03558
AC13005266,C03559
AC32764095,C03559
AC18022628,C03560
AC61221013,C03560
AC94183034,C03561
AC68592191,C03561
AC77158305,C03562
AC32866632,C03563
AC45777060,C03564
AC28994109,C03565
AC69095262,C03566
AC61923137,C03566
AC49553410,C03567
AC77175624,C03567
AC49393568,C03568
AC97829983,C03569
AC38670631,C03570
AC91487964,C03571
AC24905346,C03572
AC69516601,C03573
AC72634998,C03574
AC71039496,C03575
AC30642992,C03576
AC40409723,C03577
AC87044231,C03577
AC56390479,C03577
AC49499249,C03578
AC16806793,C03579
AC73564683,C03580
AC93103500,C03580
AC95889948,C03581
AC79920026,C03581
AC82750724,C03581
AC30380184,C03582
AC53136721,C03582
AC37584805,C03583
AC79164697,C03584
AC70526552,C03585
AC60217501,C03585
AC82720824,C03586
AC22621278,C03587
AC82553670,C03588
AC33551914,C03588
AC31490932,C03588
AC24423750,C03589
AC71392664,C03590
AC50433480,C03591
AC51737087,C03592
AC69639790,C03593
AC60483820,C03594
AC72658034,C03595
AC44109973,C03596
AC17169040,C03597
AC20154497,C03597
AC79775031,C03598
AC17257893,C03599
AC81014182,C03599
AC20605002,C03599
AC27115671,C03600
AC47996380,C03600
AC44255186,C03601
AC42037701,C03602
AC68833126,C03603
AC72426039,C03603
AC70178441,C03604
AC94220281,C03605
AC22207130,C03605
AC61315403,C03605
AC91926144,C03606
AC95712850,C03607
AC30260787,C03607
AC82108875,C03607
AC93767583,C03608
AC13548550,C03608
AC38844797,C03608
AC93357635,C03609
AC44482401,C03610
AC76202023,C03611
AC19434533,C03612
AC43711127,C03613
AC77874794,C03614
AC34646663,C03614
AC69379321,C03615
AC44264202,C03615
AC40546959,C03616
AC80220434,C03616
AC88647957,C03616
AC19553104,C03617
AC20967451,C03618
AC26112405,C03618
AC14519272,C03619
AC20026855,C03620
AC46197395,C03621
AC40897558,C03621
AC28360622,C03622
AC59107192,C03623
AC87873000,C03623
AC40973975,C03624
AC22345347,C03624
AC48201253,C03625
AC59921072,C03626
AC47415083,C03627
AC76988669,C03628
AC85584735,C03629
AC72084351,C03630
AC98490847,C03630
AC19871879,C03631
AC51664154,C03632
AC34192924,C03633
AC73081522,C03634
AC47335175,C03635
AC86138629,C03635
AC30379616,C03635
AC18684573,C03636
AC71896843,C03636
AC74158626,C03637
AC81793639,C03638
AC81300114,C03639
AC86470472,C03640
AC17437664,C03640
AC96038142,C03641
AC77140102,C03642
AC66044953,C03642
AC85004685,C03643
AC52915195,C03643
AC42417127,C03644
AC40437496,C03644
AC68379772,C03645
AC87547068,C03646
AC64379391,C03647
AC86311280,C03648
AC31793530,C03649
AC13072288,C03649
AC73791412,C03650
AC70266495,C03651
AC27266981,C03652
AC14239411,C03652
AC85499486,C03653
AC74277974,C03654
AC65714045,C03654
AC68920179,C03655
AC38214624,C03656
AC92068929,C03657
AC49117471,C03657
AC91128241,C03658
AC19473278,C03658
AC41584694,C03659
AC16496986,C03659
AC74656562,C03660
AC34713533,C03661
AC52858465,C03662
AC66971808,C03662
AC41595966,C03662
AC79317136,C03663
AC44622870,C03664
AC63419890,C03665
AC24692505,C03666
AC31465853,C03667
AC10330380,C03667
AC21281420,C03668
AC76500125,C03669
AC28918668,C03669
AC92664761,C03670
AC79380639,C03670
